county,precinct,office,district,party,candidate,absentee,early_voting,election_day,votes
Burnet,Precinct 13,"JUSTICE, SUPREME COURT, PLACE 2",,,Dasean Jones,7,146,49,202
Burnet,Precinct 13,"JUSTICE, SUPREME COURT, PLACE 2",,,Over Votes,0,0,0,0
Burnet,Precinct 13,"JUSTICE, SUPREME COURT, PLACE 2",,,Under Votes,2,29,10,41
Burnet,Precinct 14,"JUSTICE, SUPREME COURT, PLACE 2",,,Jimmy Blacklock,9,359,95,463
Burnet,Precinct 14,"JUSTICE, SUPREME COURT, PLACE 2",,,Dasean Jones,6,45,19,70
Burnet,Precinct 14,"JUSTICE, SUPREME COURT, PLACE 2",,,Over Votes,0,0,0,0
Burnet,Precinct 14,"JUSTICE, SUPREME COURT, PLACE 2",,,Under Votes,0,12,3,15
Burnet,Precinct 15,"JUSTICE, SUPREME COURT, PLACE 2",,,Jimmy Blacklock,23,402,247,672
Burnet,Precinct 15,"JUSTICE, SUPREME COURT, PLACE 2",,,Dasean Jones,12,76,42,130
Burnet,Precinct 15,"JUSTICE, SUPREME COURT, PLACE 2",,,Over Votes,0,0,0,0
Burnet,Precinct 15,"JUSTICE, SUPREME COURT, PLACE 2",,,Under Votes,0,10,15,25
Burnet,Precinct 16,"JUSTICE, SUPREME COURT, PLACE 2",,,Jimmy Blacklock,14,240,189,443
Burnet,Precinct 16,"JUSTICE, SUPREME COURT, PLACE 2",,,Dasean Jones,7,39,40,86
Burnet,Precinct 16,"JUSTICE, SUPREME COURT, PLACE 2",,,Over Votes,0,0,0,0
Burnet,Precinct 16,"JUSTICE, SUPREME COURT, PLACE 2",,,Under Votes,0,2,6,8
Burnet,Precinct 17,"JUSTICE, SUPREME COURT, PLACE 2",,,Jimmy Blacklock,55,1396,183,1634
Burnet,Precinct 17,"JUSTICE, SUPREME COURT, PLACE 2",,,Dasean Jones,40,202,45,287
Burnet,Precinct 17,"JUSTICE, SUPREME COURT, PLACE 2",,,Over Votes,0,0,0,0
Burnet,Precinct 17,"JUSTICE, SUPREME COURT, PLACE 2",,,Under Votes,5,47,12,64
Burnet,Precinct 18,"JUSTICE, SUPREME COURT, PLACE 2",,,Jimmy Blacklock,27,564,87,678
Burnet,Precinct 18,"JUSTICE, SUPREME COURT, PLACE 2",,,Dasean Jones,23,202,30,255
Burnet,Precinct 18,"JUSTICE, SUPREME COURT, PLACE 2",,,Over Votes,0,0,0,0
Burnet,Precinct 18,"JUSTICE, SUPREME COURT, PLACE 2",,,Under Votes,0,21,11,32
Burnet,Precinct 19,"JUSTICE, SUPREME COURT, PLACE 2",,,Jimmy Blacklock,140,2076,328,2544
Burnet,Precinct 19,"JUSTICE, SUPREME COURT, PLACE 2",,,Dasean Jones,97,603,93,793
Burnet,Precinct 19,"JUSTICE, SUPREME COURT, PLACE 2",,,Over Votes,0,0,0,0
Burnet,Precinct 19,"JUSTICE, SUPREME COURT, PLACE 2",,,Under Votes,10,84,15,109
Burnet,Precinct 20,"JUSTICE, SUPREME COURT, PLACE 2",,,Jimmy Blacklock,0,13,1,14
Burnet,Precinct 20,"JUSTICE, SUPREME COURT, PLACE 2",,,Dasean Jones,0,6,0,6
Burnet,Precinct 20,"JUSTICE, SUPREME COURT, PLACE 2",,,Over Votes,0,0,0,0
Burnet,Precinct 20,"JUSTICE, SUPREME COURT, PLACE 2",,,Under Votes,0,0,0,0
Burnet,Precinct 20 - MFISD,"JUSTICE, SUPREME COURT, PLACE 2",,,Jimmy Blacklock,83,1546,332,1961
Burnet,Precinct 20 - MFISD,"JUSTICE, SUPREME COURT, PLACE 2",,,Dasean Jones,83,493,117,693
Burnet,Precinct 20 - MFISD,"JUSTICE, SUPREME COURT, PLACE 2",,,Over Votes,0,0,0,0
Burnet,Precinct 20 - MFISD,"JUSTICE, SUPREME COURT, PLACE 2",,,Under Votes,12,72,30,114
Burnet,Precinct 1,"JUSTICE, SUPREME COURT, PLACE 4",,,John Devine,158,862,110,1130
Burnet,Precinct 1,"JUSTICE, SUPREME COURT, PLACE 4",,,Christine Vinh Weems,42,155,27,224
Burnet,Precinct 1,"JUSTICE, SUPREME COURT, PLACE 4",,,Over Votes,0,0,0,0
Burnet,Precinct 1,"JUSTICE, SUPREME COURT, PLACE 4",,,Under Votes,7,26,9,42
Burnet,Precinct 2,"JUSTICE, SUPREME COURT, PLACE 4",,,John Devine,121,1484,215,1820
Burnet,Precinct 2,"JUSTICE, SUPREME COURT, PLACE 4",,,Christine Vinh Weems,68,360,73,501
Burnet,Precinct 2,"JUSTICE, SUPREME COURT, PLACE 4",,,Over Votes,0,0,0,0
Burnet,Precinct 2,"JUSTICE, SUPREME COURT, PLACE 4",,,Under Votes,6,60,14,80
Burnet,Precinct 3,"JUSTICE, SUPREME COURT, PLACE 4",,,John Devine,17,478,145,640
Burnet,Precinct 3,"JUSTICE, SUPREME COURT, PLACE 4",,,Christine Vinh Weems,17,156,72,245
Burnet,Precinct 3,"JUSTICE, SUPREME COURT, PLACE 4",,,Over Votes,0,0,0,0
Burnet,Precinct 3,"JUSTICE, SUPREME COURT, PLACE 4",,,Under Votes,1,27,13,41
Burnet,Precinct 4,"JUSTICE, SUPREME COURT, PLACE 4",,,John Devine,41,1320,323,1684
Burnet,Precinct 4,"JUSTICE, SUPREME COURT, PLACE 4",,,Christine Vinh Weems,68,395,90,553
Burnet,Precinct 4,"JUSTICE, SUPREME COURT, PLACE 4",,,Over Votes,0,0,0,0
Burnet,Precinct 4,"JUSTICE, SUPREME COURT, PLACE 4",,,Under Votes,9,53,21,83
Burnet,Precinct 5,"JUSTICE, SUPREME COURT, PLACE 4",,,John Devine,39,515,137,691
Burnet,Precinct 5,"JUSTICE, SUPREME COURT, PLACE 4",,,Christine Vinh Weems,29,134,43,206
Burnet,Precinct 5,"JUSTICE, SUPREME COURT, PLACE 4",,,Over Votes,0,0,0,0
Burnet,Precinct 5,"JUSTICE, SUPREME COURT, PLACE 4",,,Under Votes,0,10,10,20
Burnet,Precinct 6,"JUSTICE, SUPREME COURT, PLACE 4",,,John Devine,1,12,0,13
Burnet,Precinct 6,"JUSTICE, SUPREME COURT, PLACE 4",,,Christine Vinh Weems,0,6,1,7
Burnet,Precinct 6,"JUSTICE, SUPREME COURT, PLACE 4",,,Over Votes,0,0,0,0
Burnet,Precinct 6,"JUSTICE, SUPREME COURT, PLACE 4",,,Under Votes,0,0,0,0
Burnet,Precinct 6 - MFISD,"JUSTICE, SUPREME COURT, PLACE 4",,,John Devine,12,267,112,391
Burnet,Precinct 6 - MFISD,"JUSTICE, SUPREME COURT, PLACE 4",,,Christine Vinh Weems,6,76,31,113
Burnet,Precinct 6 - MFISD,"JUSTICE, SUPREME COURT, PLACE 4",,,Over Votes,0,0,0,0
Burnet,Precinct 6 - MFISD,"JUSTICE, SUPREME COURT, PLACE 4",,,Under Votes,2,7,5,14
Burnet,Precinct 7,"JUSTICE, SUPREME COURT, PLACE 4",,,John Devine,21,311,100,432
Burnet,Precinct 7,"JUSTICE, SUPREME COURT, PLACE 4",,,Christine Vinh Weems,16,61,20,97
Burnet,Precinct 7,"JUSTICE, SUPREME COURT, PLACE 4",,,Over Votes,0,0,0,0
Burnet,Precinct 7,"JUSTICE, SUPREME COURT, PLACE 4",,,Under Votes,0,12,6,18
Burnet,Precinct 8,"JUSTICE, SUPREME COURT, PLACE 4",,,John Devine,33,721,161,915
Burnet,Precinct 8,"JUSTICE, SUPREME COURT, PLACE 4",,,Christine Vinh Weems,22,131,37,190
Burnet,Precinct 8,"JUSTICE, SUPREME COURT, PLACE 4",,,Over Votes,0,0,0,0
Burnet,Precinct 8,"JUSTICE, SUPREME COURT, PLACE 4",,,Under Votes,1,20,12,33
Burnet,Precinct 9,"JUSTICE, SUPREME COURT, PLACE 4",,,John Devine,9,111,23,143
Burnet,Precinct 9,"JUSTICE, SUPREME COURT, PLACE 4",,,Christine Vinh Weems,3,22,3,28
Burnet,Precinct 9,"JUSTICE, SUPREME COURT, PLACE 4",,,Over Votes,0,0,0,0
Burnet,Precinct 9,"JUSTICE, SUPREME COURT, PLACE 4",,,Under Votes,1,2,2,5
Burnet,Precinct 9 - MFISD,"JUSTICE, SUPREME COURT, PLACE 4",,,John Devine,58,1375,220,1653
Burnet,Precinct 9 - MFISD,"JUSTICE, SUPREME COURT, PLACE 4",,,Christine Vinh Weems,50,276,52,378
Burnet,Precinct 9 - MFISD,"JUSTICE, SUPREME COURT, PLACE 4",,,Over Votes,0,0,0,0
Burnet,Precinct 9 - MFISD,"JUSTICE, SUPREME COURT, PLACE 4",,,Under Votes,4,53,26,83
Burnet,Precinct 10,"JUSTICE, SUPREME COURT, PLACE 4",,,John Devine,29,1027,113,1169
Burnet,Precinct 10,"JUSTICE, SUPREME COURT, PLACE 4",,,Christine Vinh Weems,36,211,34,281
Burnet,Precinct 10,"JUSTICE, SUPREME COURT, PLACE 4",,,Over Votes,0,0,0,0
Burnet,Precinct 10,"JUSTICE, SUPREME COURT, PLACE 4",,,Under Votes,2,40,8,50
Burnet,Precinct 11,"JUSTICE, SUPREME COURT, PLACE 4",,,John Devine,13,344,136,493
Burnet,Precinct 11,"JUSTICE, SUPREME COURT, PLACE 4",,,Christine Vinh Weems,7,45,22,74
Burnet,Precinct 11,"JUSTICE, SUPREME COURT, PLACE 4",,,Over Votes,0,0,0,0
Burnet,Precinct 11,"JUSTICE, SUPREME COURT, PLACE 4",,,Under Votes,1,8,6,15
Burnet,Precinct 12,"JUSTICE, SUPREME COURT, PLACE 4",,,John Devine,37,1104,195,1336
Burnet,Precinct 12,"JUSTICE, SUPREME COURT, PLACE 4",,,Christine Vinh Weems,27,255,46,328
Burnet,Precinct 12,"JUSTICE, SUPREME COURT, PLACE 4",,,Over Votes,0,0,0,0
Burnet,Precinct 12,"JUSTICE, SUPREME COURT, PLACE 4",,,Under Votes,0,34,20,54
Burnet,Precinct 13,"JUSTICE, SUPREME COURT, PLACE 4",,,John Devine,20,617,146,783
Burnet,Precinct 13,"JUSTICE, SUPREME COURT, PLACE 4",,,Christine Vinh Weems,7,150,56,213
Burnet,Precinct 13,"JUSTICE, SUPREME COURT, PLACE 4",,,Over Votes,0,0,0,0
Burnet,Precinct 13,"JUSTICE, SUPREME COURT, PLACE 4",,,Under Votes,2,27,9,38
Burnet,Precinct 14,"JUSTICE, SUPREME COURT, PLACE 4",,,John Devine,9,357,97,463
Burnet,Precinct 14,"JUSTICE, SUPREME COURT, PLACE 4",,,Christine Vinh Weems,6,49,17,72
Burnet,Precinct 14,"JUSTICE, SUPREME COURT, PLACE 4",,,Over Votes,0,0,0,0
Burnet,Precinct 14,"JUSTICE, SUPREME COURT, PLACE 4",,,Under Votes,0,10,3,13
Burnet,Precinct 15,"JUSTICE, SUPREME COURT, PLACE 4",,,John Devine,22,398,244,664
Burnet,Precinct 15,"JUSTICE, SUPREME COURT, PLACE 4",,,Christine Vinh Weems,12,78,45,135
Burnet,Precinct 15,"JUSTICE, SUPREME COURT, PLACE 4",,,Over Votes,0,0,0,0
Burnet,Precinct 15,"JUSTICE, SUPREME COURT, PLACE 4",,,Under Votes,1,12,15,28
Burnet,Precinct 16,"JUSTICE, SUPREME COURT, PLACE 4",,,John Devine,14,238,187,439
Burnet,Precinct 16,"JUSTICE, SUPREME COURT, PLACE 4",,,Christine Vinh Weems,7,42,41,90
Burnet,Precinct 16,"JUSTICE, SUPREME COURT, PLACE 4",,,Over Votes,0,0,0,0
Burnet,Precinct 16,"JUSTICE, SUPREME COURT, PLACE 4",,,Under Votes,0,1,7,8
Burnet,Precinct 17,"JUSTICE, SUPREME COURT, PLACE 4",,,John Devine,55,1396,183,1634
Burnet,Precinct 17,"JUSTICE, SUPREME COURT, PLACE 4",,,Christine Vinh Weems,39,198,46,283
Burnet,Precinct 17,"JUSTICE, SUPREME COURT, PLACE 4",,,Over Votes,0,0,0,0
Burnet,Precinct 17,"JUSTICE, SUPREME COURT, PLACE 4",,,Under Votes,6,51,11,68
Burnet,Precinct 18,"JUSTICE, SUPREME COURT, PLACE 4",,,John Devine,26,553,86,665
Burnet,Precinct 18,"JUSTICE, SUPREME COURT, PLACE 4",,,Christine Vinh Weems,23,209,33,265
Burnet,Precinct 18,"JUSTICE, SUPREME COURT, PLACE 4",,,Over Votes,0,0,0,0
Burnet,Precinct 18,"JUSTICE, SUPREME COURT, PLACE 4",,,Under Votes,1,25,9,35
Burnet,Precinct 19,"JUSTICE, SUPREME COURT, PLACE 4",,,John Devine,140,2049,327,2516
Burnet,Precinct 19,"JUSTICE, SUPREME COURT, PLACE 4",,,Christine Vinh Weems,97,624,95,816
Burnet,Precinct 19,"JUSTICE, SUPREME COURT, PLACE 4",,,Over Votes,0,0,0,0
Burnet,Precinct 19,"JUSTICE, SUPREME COURT, PLACE 4",,,Under Votes,10,90,14,114
Burnet,Precinct 20,"JUSTICE, SUPREME COURT, PLACE 4",,,John Devine,0,15,1,16
Burnet,Precinct 20,"JUSTICE, SUPREME COURT, PLACE 4",,,Christine Vinh Weems,0,4,0,4
Burnet,Precinct 20,"JUSTICE, SUPREME COURT, PLACE 4",,,Over Votes,0,0,0,0
Burnet,Precinct 20,"JUSTICE, SUPREME COURT, PLACE 4",,,Under Votes,0,0,0,0
Burnet,Precinct 20 - MFISD,"JUSTICE, SUPREME COURT, PLACE 4",,,John Devine,81,1528,334,1943
Burnet,Precinct 20 - MFISD,"JUSTICE, SUPREME COURT, PLACE 4",,,Christine Vinh Weems,85,511,116,712
Burnet,Precinct 20 - MFISD,"JUSTICE, SUPREME COURT, PLACE 4",,,Over Votes,0,0,0,0
Burnet,Precinct 20 - MFISD,"JUSTICE, SUPREME COURT, PLACE 4",,,Under Votes,12,72,29,113
Burnet,Precinct 1,"JUSTICE, SUPREME COURT, PLACE 6",,,Jane Bland,152,847,108,1107
Burnet,Precinct 1,"JUSTICE, SUPREME COURT, PLACE 6",,,Bonnie Lee Goldstein,42,146,24,212
Burnet,Precinct 1,"JUSTICE, SUPREME COURT, PLACE 6",,,J. David Roberson,4,23,7,34
Burnet,Precinct 1,"JUSTICE, SUPREME COURT, PLACE 6",,,Over Votes,0,0,0,0
Burnet,Precinct 1,"JUSTICE, SUPREME COURT, PLACE 6",,,Under Votes,9,27,7,43
Burnet,Precinct 2,"JUSTICE, SUPREME COURT, PLACE 6",,,Jane Bland,118,1458,206,1782
Burnet,Precinct 2,"JUSTICE, SUPREME COURT, PLACE 6",,,Bonnie Lee Goldstein,70,342,60,472
Burnet,Precinct 2,"JUSTICE, SUPREME COURT, PLACE 6",,,J. David Roberson,2,45,21,68
Burnet,Precinct 2,"JUSTICE, SUPREME COURT, PLACE 6",,,Over Votes,0,0,0,0
Burnet,Precinct 2,"JUSTICE, SUPREME COURT, PLACE 6",,,Under Votes,5,59,15,79
Burnet,Precinct 3,"JUSTICE, SUPREME COURT, PLACE 6",,,Jane Bland,17,468,136,621
Burnet,Precinct 3,"JUSTICE, SUPREME COURT, PLACE 6",,,Bonnie Lee Goldstein,16,143,66,225
Burnet,Precinct 3,"JUSTICE, SUPREME COURT, PLACE 6",,,J. David Roberson,1,27,14,42
Burnet,Precinct 3,"JUSTICE, SUPREME COURT, PLACE 6",,,Over Votes,0,0,0,0
Burnet,Precinct 3,"JUSTICE, SUPREME COURT, PLACE 6",,,Under Votes,1,23,14,38
Burnet,Precinct 4,"JUSTICE, SUPREME COURT, PLACE 6",,,Jane Bland,42,1305,314,1661
Burnet,Precinct 4,"JUSTICE, SUPREME COURT, PLACE 6",,,Bonnie Lee Goldstein,67,373,84,524
Burnet,Precinct 4,"JUSTICE, SUPREME COURT, PLACE 6",,,J. David Roberson,1,40,17,58
Burnet,Precinct 4,"JUSTICE, SUPREME COURT, PLACE 6",,,Over Votes,0,0,0,0
Burnet,Precinct 4,"JUSTICE, SUPREME COURT, PLACE 6",,,Under Votes,8,50,19,77
Burnet,Precinct 5,"JUSTICE, SUPREME COURT, PLACE 6",,,Jane Bland,41,514,132,687
Burnet,Precinct 5,"JUSTICE, SUPREME COURT, PLACE 6",,,Bonnie Lee Goldstein,25,126,45,196
Burnet,Precinct 5,"JUSTICE, SUPREME COURT, PLACE 6",,,J. David Roberson,2,8,4,14
Burnet,Precinct 5,"JUSTICE, SUPREME COURT, PLACE 6",,,Over Votes,0,0,0,0
Burnet,Precinct 5,"JUSTICE, SUPREME COURT, PLACE 6",,,Under Votes,0,11,9,20
Burnet,Precinct 6,"JUSTICE, SUPREME COURT, PLACE 6",,,Jane Bland,1,14,0,15
Burnet,Precinct 6,"JUSTICE, SUPREME COURT, PLACE 6",,,Bonnie Lee Goldstein,0,4,1,5
Burnet,Precinct 6,"JUSTICE, SUPREME COURT, PLACE 6",,,J. David Roberson,0,0,0,0
Burnet,Precinct 6,"JUSTICE, SUPREME COURT, PLACE 6",,,Over Votes,0,0,0,0
Burnet,Precinct 6,"JUSTICE, SUPREME COURT, PLACE 6",,,Under Votes,0,0,0,0
Burnet,Precinct 6 - MFISD,"JUSTICE, SUPREME COURT, PLACE 6",,,Jane Bland,12,263,107,382
Burnet,Precinct 6 - MFISD,"JUSTICE, SUPREME COURT, PLACE 6",,,Bonnie Lee Goldstein,6,69,26,101
Burnet,Precinct 6 - MFISD,"JUSTICE, SUPREME COURT, PLACE 6",,,J. David Roberson,0,12,10,22
Burnet,Precinct 6 - MFISD,"JUSTICE, SUPREME COURT, PLACE 6",,,Over Votes,0,0,0,0
Burnet,Precinct 6 - MFISD,"JUSTICE, SUPREME COURT, PLACE 6",,,Under Votes,2,6,5,13
Burnet,Precinct 7,"JUSTICE, SUPREME COURT, PLACE 6",,,Jane Bland,21,307,96,424
Burnet,Precinct 7,"JUSTICE, SUPREME COURT, PLACE 6",,,Bonnie Lee Goldstein,16,56,15,87
Burnet,Precinct 7,"JUSTICE, SUPREME COURT, PLACE 6",,,J. David Roberson,0,6,10,16
Burnet,Precinct 7,"JUSTICE, SUPREME COURT, PLACE 6",,,Over Votes,0,0,0,0
Burnet,Precinct 7,"JUSTICE, SUPREME COURT, PLACE 6",,,Under Votes,0,15,5,20
Burnet,Precinct 8,"JUSTICE, SUPREME COURT, PLACE 6",,,Jane Bland,36,711,152,899
Burnet,Precinct 8,"JUSTICE, SUPREME COURT, PLACE 6",,,Bonnie Lee Goldstein,20,123,34,177
Burnet,Precinct 8,"JUSTICE, SUPREME COURT, PLACE 6",,,J. David Roberson,0,18,11,29
Burnet,Precinct 8,"JUSTICE, SUPREME COURT, PLACE 6",,,Over Votes,0,0,0,0
Burnet,Precinct 8,"JUSTICE, SUPREME COURT, PLACE 6",,,Under Votes,0,20,13,33
Burnet,Precinct 9,"JUSTICE, SUPREME COURT, PLACE 6",,,Jane Bland,9,112,20,141
Burnet,Precinct 9,"JUSTICE, SUPREME COURT, PLACE 6",,,Bonnie Lee Goldstein,3,21,5,29
Burnet,Precinct 9,"JUSTICE, SUPREME COURT, PLACE 6",,,J. David Roberson,0,2,1,3
Burnet,Precinct 9,"JUSTICE, SUPREME COURT, PLACE 6",,,Over Votes,0,0,0,0
Burnet,Precinct 9,"JUSTICE, SUPREME COURT, PLACE 6",,,Under Votes,1,0,2,3
Burnet,Precinct 9 - MFISD,"JUSTICE, SUPREME COURT, PLACE 6",,,Jane Bland,59,1365,209,1633
Burnet,Precinct 9 - MFISD,"JUSTICE, SUPREME COURT, PLACE 6",,,Bonnie Lee Goldstein,50,254,52,356
Burnet,Precinct 9 - MFISD,"JUSTICE, SUPREME COURT, PLACE 6",,,J. David Roberson,0,30,15,45
Burnet,Precinct 9 - MFISD,"JUSTICE, SUPREME COURT, PLACE 6",,,Over Votes,0,0,0,0
Burnet,Precinct 9 - MFISD,"JUSTICE, SUPREME COURT, PLACE 6",,,Under Votes,3,55,22,80
Burnet,Precinct 10,"JUSTICE, SUPREME COURT, PLACE 6",,,Jane Bland,29,1003,116,1148
Burnet,Precinct 10,"JUSTICE, SUPREME COURT, PLACE 6",,,Bonnie Lee Goldstein,36,199,27,262
Burnet,Precinct 10,"JUSTICE, SUPREME COURT, PLACE 6",,,J. David Roberson,0,37,7,44
Burnet,Precinct 10,"JUSTICE, SUPREME COURT, PLACE 6",,,Over Votes,0,0,0,0
Burnet,Precinct 10,"JUSTICE, SUPREME COURT, PLACE 6",,,Under Votes,2,39,5,46
Burnet,Precinct 11,"JUSTICE, SUPREME COURT, PLACE 6",,,Jane Bland,13,339,134,486
Burnet,Precinct 11,"JUSTICE, SUPREME COURT, PLACE 6",,,Bonnie Lee Goldstein,7,44,22,73
Burnet,Precinct 11,"JUSTICE, SUPREME COURT, PLACE 6",,,J. David Roberson,0,7,1,8
Burnet,Precinct 11,"JUSTICE, SUPREME COURT, PLACE 6",,,Over Votes,0,0,0,0
Burnet,Precinct 11,"JUSTICE, SUPREME COURT, PLACE 6",,,Under Votes,1,7,7,15
Burnet,Precinct 12,"JUSTICE, SUPREME COURT, PLACE 6",,,Jane Bland,36,1076,183,1295
Burnet,Precinct 12,"JUSTICE, SUPREME COURT, PLACE 6",,,Bonnie Lee Goldstein,27,240,47,314
Burnet,Precinct 12,"JUSTICE, SUPREME COURT, PLACE 6",,,J. David Roberson,1,44,13,58
Burnet,Precinct 12,"JUSTICE, SUPREME COURT, PLACE 6",,,Over Votes,0,0,0,0
Burnet,Precinct 12,"JUSTICE, SUPREME COURT, PLACE 6",,,Under Votes,0,33,18,51
Burnet,Precinct 13,"JUSTICE, SUPREME COURT, PLACE 6",,,Jane Bland,20,593,136,749
Burnet,Precinct 13,"JUSTICE, SUPREME COURT, PLACE 6",,,Bonnie Lee Goldstein,6,141,48,195
Burnet,Precinct 13,"JUSTICE, SUPREME COURT, PLACE 6",,,J. David Roberson,1,31,19,51
Burnet,Precinct 13,"JUSTICE, SUPREME COURT, PLACE 6",,,Over Votes,0,0,0,0
Burnet,Precinct 13,"JUSTICE, SUPREME COURT, PLACE 6",,,Under Votes,2,29,8,39
Burnet,Precinct 14,"JUSTICE, SUPREME COURT, PLACE 6",,,Jane Bland,9,342,88,439
Burnet,Precinct 14,"JUSTICE, SUPREME COURT, PLACE 6",,,Bonnie Lee Goldstein,6,50,14,70
Burnet,Precinct 14,"JUSTICE, SUPREME COURT, PLACE 6",,,J. David Roberson,0,12,13,25
Burnet,Precinct 14,"JUSTICE, SUPREME COURT, PLACE 6",,,Over Votes,0,0,0,0
Burnet,Precinct 14,"JUSTICE, SUPREME COURT, PLACE 6",,,Under Votes,0,12,2,14
Burnet,Precinct 15,"JUSTICE, SUPREME COURT, PLACE 6",,,Jane Bland,22,386,236,644
Burnet,Precinct 15,"JUSTICE, SUPREME COURT, PLACE 6",,,Bonnie Lee Goldstein,11,75,37,123
Burnet,Precinct 15,"JUSTICE, SUPREME COURT, PLACE 6",,,J. David Roberson,1,15,14,30
Burnet,Precinct 15,"JUSTICE, SUPREME COURT, PLACE 6",,,Over Votes,0,0,0,0
Burnet,Precinct 15,"JUSTICE, SUPREME COURT, PLACE 6",,,Under Votes,1,12,17,30
Burnet,Precinct 16,"JUSTICE, SUPREME COURT, PLACE 6",,,Jane Bland,14,233,182,429
Burnet,Precinct 16,"JUSTICE, SUPREME COURT, PLACE 6",,,Bonnie Lee Goldstein,7,43,41,91
Burnet,Precinct 16,"JUSTICE, SUPREME COURT, PLACE 6",,,J. David Roberson,0,4,7,11
Burnet,Precinct 16,"JUSTICE, SUPREME COURT, PLACE 6",,,Over Votes,0,0,0,0
Burnet,Precinct 16,"JUSTICE, SUPREME COURT, PLACE 6",,,Under Votes,0,1,5,6
Burnet,Precinct 17,"JUSTICE, SUPREME COURT, PLACE 6",,,Jane Bland,56,1368,175,1599
Burnet,Precinct 17,"JUSTICE, SUPREME COURT, PLACE 6",,,Bonnie Lee Goldstein,38,196,44,278
Burnet,Precinct 17,"JUSTICE, SUPREME COURT, PLACE 6",,,J. David Roberson,0,39,12,51
Burnet,Precinct 17,"JUSTICE, SUPREME COURT, PLACE 6",,,Over Votes,0,0,0,0
Burnet,Precinct 17,"JUSTICE, SUPREME COURT, PLACE 6",,,Under Votes,6,42,9,57
Burnet,Precinct 18,"JUSTICE, SUPREME COURT, PLACE 6",,,Jane Bland,26,549,82,657
Burnet,Precinct 18,"JUSTICE, SUPREME COURT, PLACE 6",,,Bonnie Lee Goldstein,22,201,27,250
Burnet,Precinct 18,"JUSTICE, SUPREME COURT, PLACE 6",,,J. David Roberson,1,14,8,23
Burnet,Precinct 18,"JUSTICE, SUPREME COURT, PLACE 6",,,Over Votes,0,0,0,0
Burnet,Precinct 18,"JUSTICE, SUPREME COURT, PLACE 6",,,Under Votes,1,23,11,35
Burnet,Precinct 19,"JUSTICE, SUPREME COURT, PLACE 6",,,Jane Bland,136,2015,315,2466
Burnet,Precinct 19,"JUSTICE, SUPREME COURT, PLACE 6",,,Bonnie Lee Goldstein,96,595,85,776
Burnet,Precinct 19,"JUSTICE, SUPREME COURT, PLACE 6",,,J. David Roberson,5,63,16,84
Burnet,Precinct 19,"JUSTICE, SUPREME COURT, PLACE 6",,,Over Votes,0,0,0,0
Burnet,Precinct 19,"JUSTICE, SUPREME COURT, PLACE 6",,,Under Votes,10,90,20,120
Burnet,Precinct 20,"JUSTICE, SUPREME COURT, PLACE 6",,,Jane Bland,0,13,1,14
Burnet,Precinct 20,"JUSTICE, SUPREME COURT, PLACE 6",,,Bonnie Lee Goldstein,0,5,0,5
Burnet,Precinct 20,"JUSTICE, SUPREME COURT, PLACE 6",,,J. David Roberson,0,1,0,1
Burnet,Precinct 20,"JUSTICE, SUPREME COURT, PLACE 6",,,Over Votes,0,0,0,0
Burnet,Precinct 20,"JUSTICE, SUPREME COURT, PLACE 6",,,Under Votes,0,0,0,0
Burnet,Precinct 20 - MFISD,"JUSTICE, SUPREME COURT, PLACE 6",,,Jane Bland,80,1502,313,1895
Burnet,Precinct 20 - MFISD,"JUSTICE, SUPREME COURT, PLACE 6",,,Bonnie Lee Goldstein,83,485,109,677
Burnet,Precinct 20 - MFISD,"JUSTICE, SUPREME COURT, PLACE 6",,,J. David Roberson,4,50,29,83
Burnet,Precinct 20 - MFISD,"JUSTICE, SUPREME COURT, PLACE 6",,,Over Votes,0,0,0,0
Burnet,Precinct 20 - MFISD,"JUSTICE, SUPREME COURT, PLACE 6",,,Under Votes,11,74,28,113
Burnet,Precinct 1,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 10",,,Tom Maynard,90,877,116,1083
Burnet,Precinct 1,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 10",,,Raquel Saenz Ortiz,26,137,22,185
Burnet,Precinct 1,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 10",,,Over Votes,6,0,0,6
Burnet,Precinct 1,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 10",,,Under Votes,85,29,8,122
Burnet,Precinct 2,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 10",,,Tom Maynard,119,1480,218,1817
Burnet,Precinct 2,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 10",,,Raquel Saenz Ortiz,72,357,63,492
Burnet,Precinct 2,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 10",,,Over Votes,0,0,0,0
Burnet,Precinct 2,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 10",,,Under Votes,4,67,21,92
Burnet,Precinct 3,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 10",,,Tom Maynard,17,482,146,645
Burnet,Precinct 3,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 10",,,Raquel Saenz Ortiz,16,153,74,243
Burnet,Precinct 3,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 10",,,Over Votes,0,0,0,0
Burnet,Precinct 3,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 10",,,Under Votes,2,26,10,38
