county,precinct,office,district,party,candidate,votes,election_day,early_voting,ballot_by_mail,provisional,limited
Collin,PCT 164,Proposition G - City of Dallas,,,Over Votes,0,0,0,0,0,0
Collin,PCT 164,Proposition G - City of Dallas,,,Under Votes,451,40,281,124,6,0
Collin,PCT 164,Proposition H - City of Dallas,,,Over Votes,0,0,0,0,0,0
Collin,PCT 164,Proposition H - City of Dallas,,,Under Votes,407,38,252,112,5,0
Collin,PCT 164,Proposition I - City of Dallas,,,Over Votes,0,0,0,0,0,0
Collin,PCT 164,Proposition I - City of Dallas,,,Under Votes,442,38,272,126,6,0
Collin,PCT 164,Proposition J - City of Dallas,,,Over Votes,0,0,0,0,0,0
Collin,PCT 164,Proposition J - City of Dallas,,,Under Votes,473,45,296,127,5,0
Collin,PCT 164,Proposition L - City of Dallas,,,Over Votes,0,0,0,0,0,0
Collin,PCT 164,Proposition L - City of Dallas,,,Under Votes,477,44,301,126,6,0
Collin,PCT 164,Proposition O - City of Dallas,,,Over Votes,0,0,0,0,0,0
Collin,PCT 164,Proposition O - City of Dallas,,,Under Votes,451,42,286,117,6,0
Collin,PCT 164,Proposition P - City of Dallas,,,Over Votes,0,0,0,0,0,0
Collin,PCT 164,Proposition P - City of Dallas,,,Under Votes,463,43,298,116,6,0
Collin,PCT 164,Proposition Q - City of Dallas,,,Over Votes,0,0,0,0,0,0
Collin,PCT 164,Proposition Q - City of Dallas,,,Under Votes,490,50,305,130,5,0
Collin,PCT 164,Proposition R - City of Dallas,,,Over Votes,0,0,0,0,0,0
Collin,PCT 164,Proposition R - City of Dallas,,,Under Votes,380,34,238,104,4,0
Collin,PCT 164,Proposition S - City of Dallas,,,Over Votes,0,0,0,0,0,0
Collin,PCT 164,Proposition S - City of Dallas,,,Under Votes,406,41,256,104,5,0
Collin,PCT 164,Proposition T - City of Dallas,,,Over Votes,0,0,0,0,0,0
Collin,PCT 164,Proposition T - City of Dallas,,,Under Votes,417,45,259,107,6,0
Collin,PCT 164,Proposition U - City of Dallas,,,Over Votes,0,0,0,0,0,0
Collin,PCT 164,Proposition U - City of Dallas,,,Under Votes,371,40,234,93,4,0
Collin,PCT 165,President,,Rep,Donald J. Trump/JD Vance,450,34,405,10,1,0
Collin,PCT 165,President,,Dem,Kamala D. Harris/Tim Walz,227,28,187,12,0,0
Collin,PCT 165,President,,Lib,Chase Oliver/Mike ter Maat,10,3,7,0,0,0
Collin,PCT 165,President,,Grn,Jill Stein/Rudolph Ware,41,19,22,0,0,0
Collin,PCT 165,President,,,Over Votes,0,0,0,0,0,0
Collin,PCT 165,President,,,Under Votes,2,0,2,0,0,0
Collin,PCT 165,U.S. Senate,,Rep,Ted Cruz,425,26,388,10,1,0
Collin,PCT 165,U.S. Senate,,Dem,Colin Allred,272,49,211,12,0,0
Collin,PCT 165,U.S. Senate,,Lib,Ted Brown,28,9,19,0,0,0
Collin,PCT 165,U.S. Senate,,,Over Votes,0,0,0,0,0,0
Collin,PCT 165,U.S. Senate,,,Under Votes,11,1,10,0,0,0
Collin,PCT 165,U.S. House,3,Rep,Keith Self,474,39,424,10,1,0
Collin,PCT 165,U.S. House,3,Dem,Sandeep Srivastava,238,43,184,11,0,0
Collin,PCT 165,U.S. House,3,,Over Votes,0,0,0,0,0,0
Collin,PCT 165,U.S. House,3,,Under Votes,24,3,20,1,0,0
Collin,PCT 165,Railroad Commissioner,,Rep,Christi Craddick,451,33,407,10,1,0
Collin,PCT 165,Railroad Commissioner,,Dem,Katherine Culbert,194,24,159,11,0,0
Collin,PCT 165,Railroad Commissioner,,Lib,Hawk Dunlap,21,9,12,0,0,0
Collin,PCT 165,Railroad Commissioner,,Grn,Eddie Espinoza,38,17,21,0,0,0
Collin,PCT 165,Railroad Commissioner,,,Over Votes,0,0,0,0,0,0
Collin,PCT 165,Railroad Commissioner,,,Under Votes,32,2,29,1,0,0
Collin,PCT 165,"Justice, Supreme Court, Place 2",2,Rep,Jimmy Blacklock,476,36,429,10,1,0
Collin,PCT 165,"Justice, Supreme Court, Place 2",2,Dem,DaSean Jones,219,41,166,12,0,0
Collin,PCT 165,"Justice, Supreme Court, Place 2",2,,Over Votes,0,0,0,0,0,0
Collin,PCT 165,"Justice, Supreme Court, Place 2",2,,Under Votes,41,8,33,0,0,0
Collin,PCT 165,"Justice, Supreme Court, Place 4",4,Rep,John Devine,456,33,412,10,1,0
Collin,PCT 165,"Justice, Supreme Court, Place 4",4,Dem,Christine Vinh Weems,237,43,182,12,0,0
Collin,PCT 165,"Justice, Supreme Court, Place 4",4,,Over Votes,0,0,0,0,0,0
Collin,PCT 165,"Justice, Supreme Court, Place 4",4,,Under Votes,43,9,34,0,0,0
Collin,PCT 165,"Justice, Supreme Court, Place 6",6,Rep,Jane Bland,455,33,411,10,1,0
Collin,PCT 165,"Justice, Supreme Court, Place 6",6,Dem,Bonnie Lee Goldstein,207,30,165,12,0,0
Collin,PCT 165,"Justice, Supreme Court, Place 6",6,Lib,J. David Roberson,29,14,15,0,0,0
Collin,PCT 165,"Justice, Supreme Court, Place 6",6,,Over Votes,0,0,0,0,0,0
Collin,PCT 165,"Justice, Supreme Court, Place 6",6,,Under Votes,45,8,37,0,0,0
Collin,PCT 165,"Presiding Judge, Court of Criminal Appeals",,Rep,David J. Schenck,461,34,416,10,1,0
Collin,PCT 165,"Presiding Judge, Court of Criminal Appeals",,Dem,Holly Taylor,228,41,175,12,0,0
Collin,PCT 165,"Presiding Judge, Court of Criminal Appeals",,,Over Votes,0,0,0,0,0,0
Collin,PCT 165,"Presiding Judge, Court of Criminal Appeals",,,Under Votes,47,10,37,0,0,0
Collin,PCT 165,"Judge, Court of Criminal Appeals, Place 7",7,Rep,Gina Parker,467,34,421,11,1,0
Collin,PCT 165,"Judge, Court of Criminal Appeals, Place 7",7,Dem,Nancy Mulder,220,42,167,11,0,0
Collin,PCT 165,"Judge, Court of Criminal Appeals, Place 7",7,,Over Votes,0,0,0,0,0,0
Collin,PCT 165,"Judge, Court of Criminal Appeals, Place 7",7,,Under Votes,49,9,40,0,0,0
Collin,PCT 165,"Judge, Court of Criminal Appeals, Place 8",8,Rep,Lee Finley,474,37,425,11,1,0
Collin,PCT 165,"Judge, Court of Criminal Appeals, Place 8",8,Dem,Chika Anyiam,215,36,168,11,0,0
Collin,PCT 165,"Judge, Court of Criminal Appeals, Place 8",8,,Over Votes,0,0,0,0,0,0
Collin,PCT 165,"Judge, Court of Criminal Appeals, Place 8",8,,Under Votes,47,12,35,0,0,0
Collin,PCT 165,State Board of Education,12,Rep,Pam Little,455,32,413,9,1,0
Collin,PCT 165,State Board of Education,12,Dem,George King,249,49,188,12,0,0
Collin,PCT 165,State Board of Education,12,,Over Votes,0,0,0,0,0,0
Collin,PCT 165,State Board of Education,12,,Under Votes,32,4,27,1,0,0
Collin,PCT 165,State Senate,8,Rep,Angela Paxton,449,31,408,9,1,0
Collin,PCT 165,State Senate,8,Dem,Rachel Mello,243,46,185,12,0,0
Collin,PCT 165,State Senate,8,,Over Votes,0,0,0,0,0,0
Collin,PCT 165,State Senate,8,,Under Votes,44,8,35,1,0,0
Collin,PCT 165,State Representative,89,Rep,Candy Noble,471,38,423,9,1,0
Collin,PCT 165,State Representative,89,Dem,Darrel Evans,225,41,172,12,0,0
Collin,PCT 165,State Representative,89,,Over Votes,0,0,0,0,0,0
Collin,PCT 165,State Representative,89,,Under Votes,40,6,33,1,0,0
Collin,PCT 165,"Chief Justice, 5th Court of Appeals District",,Rep,Justin Jay “J.J.” Koch,459,31,417,10,1,0
Collin,PCT 165,"Chief Justice, 5th Court of Appeals District",,Dem,Staci Williams,229,47,170,12,0,0
Collin,PCT 165,"Chief Justice, 5th Court of Appeals District",,,Over Votes,0,0,0,0,0,0
Collin,PCT 165,"Chief Justice, 5th Court of Appeals District",,,Under Votes,48,7,41,0,0,0
Collin,PCT 165,"Justice, 5th Court of Appeals District, Place 2",2,Rep,Jessica Lewis,466,36,418,11,1,0
Collin,PCT 165,"Justice, 5th Court of Appeals District, Place 2",2,Dem,Robbie Partida-Kipness,213,37,165,11,0,0
Collin,PCT 165,"Justice, 5th Court of Appeals District, Place 2",2,,Over Votes,0,0,0,0,0,0
Collin,PCT 165,"Justice, 5th Court of Appeals District, Place 2",2,,Under Votes,57,12,45,0,0,0
Collin,PCT 165,"Justice, 5th Court of Appeals District, Place 5",5,Rep,Cynthia Barbare,464,34,419,10,1,0
Collin,PCT 165,"Justice, 5th Court of Appeals District, Place 5",5,Dem,Erin A. Nowell,215,39,164,12,0,0
Collin,PCT 165,"Justice, 5th Court of Appeals District, Place 5",5,,Over Votes,0,0,0,0,0,0
Collin,PCT 165,"Justice, 5th Court of Appeals District, Place 5",5,,Under Votes,57,12,45,0,0,0
Collin,PCT 165,"Justice, 5th Court of Appeals District, Place 9",9,Rep,Matthew J. Kolodoski,459,35,413,10,1,0
Collin,PCT 165,"Justice, 5th Court of Appeals District, Place 9",9,Dem,Tina Clinton,219,39,168,12,0,0
Collin,PCT 165,"Justice, 5th Court of Appeals District, Place 9",9,,Over Votes,0,0,0,0,0,0
Collin,PCT 165,"Justice, 5th Court of Appeals District, Place 9",9,,Under Votes,58,11,47,0,0,0
Collin,PCT 165,"Justice, 5th Court of Appeals District, Place 10",10,Rep,Earl Jackson,457,33,413,10,1,0
Collin,PCT 165,"Justice, 5th Court of Appeals District, Place 10",10,Dem,Amanda Reichek,220,40,168,12,0,0
Collin,PCT 165,"Justice, 5th Court of Appeals District, Place 10",10,,Over Votes,0,0,0,0,0,0
Collin,PCT 165,"Justice, 5th Court of Appeals District, Place 10",10,,Under Votes,59,12,47,0,0,0
Collin,PCT 165,"Justice, 5th Court of Appeals District, Place 11",11,Rep,Gino J. Rossini,461,31,419,10,1,0
Collin,PCT 165,"Justice, 5th Court of Appeals District, Place 11",11,Dem,Kim Cooks,212,42,159,11,0,0
Collin,PCT 165,"Justice, 5th Court of Appeals District, Place 11",11,,Over Votes,0,0,0,0,0,0
Collin,PCT 165,"Justice, 5th Court of Appeals District, Place 11",11,,Under Votes,63,12,50,1,0,0
Collin,PCT 165,"Justice, 5th Court of Appeals District, Place 12",12,Rep,Mike Lee,463,34,419,9,1,0
Collin,PCT 165,"Justice, 5th Court of Appeals District, Place 12",12,Dem,Ken Molberg,215,39,164,12,0,0
Collin,PCT 165,"Justice, 5th Court of Appeals District, Place 12",12,,Over Votes,0,0,0,0,0,0
Collin,PCT 165,"Justice, 5th Court of Appeals District, Place 12",12,,Under Votes,58,12,45,1,0,0
Collin,PCT 165,"Justice, 5th Court of Appeals District, Place 13",13,Rep,Emily A. Miskel,454,31,413,9,1,0
Collin,PCT 165,"Justice, 5th Court of Appeals District, Place 13",13,Dem,Tonya Parker,222,43,167,12,0,0
Collin,PCT 165,"Justice, 5th Court of Appeals District, Place 13",13,,Over Votes,0,0,0,0,0,0
Collin,PCT 165,"Justice, 5th Court of Appeals District, Place 13",13,,Under Votes,60,11,48,1,0,0
Collin,PCT 165,"District Judge, 199th Judicial District",,Rep,Angela Tucker,504,48,441,14,1,0
Collin,PCT 165,"District Judge, 199th Judicial District",,,Over Votes,0,0,0,0,0,0
Collin,PCT 165,"District Judge, 199th Judicial District",,,Under Votes,232,37,187,8,0,0
Collin,PCT 165,"District Judge, 380th Judicial District",,Rep,Ben Smith,498,0,4,9,434,14
Collin,PCT 165,"District Judge, 380th Judicial District",,,Over Votes,0,0,0,0,0,0
Collin,PCT 165,"District Judge, 380th Judicial District",,,Under Votes,238,36,194,8,0,0
Collin,PCT 165,"District Judge, 401st Judicial District",,Rep,Kim Laseter,496,48,433,14,1,0
Collin,PCT 165,"District Judge, 401st Judicial District",,,Over Votes,0,0,0,0,0,0
Collin,PCT 165,"District Judge, 401st Judicial District",,,Under Votes,240,37,195,8,0,0
Collin,PCT 165,"District Judge, 416th Judicial District",,Rep,Andrea Stroh Thompson,494,49,430,14,1,0
Collin,PCT 165,"District Judge, 416th Judicial District",,,Over Votes,0,0,0,0,0,0
Collin,PCT 165,"District Judge, 416th Judicial District",,,Under Votes,242,36,198,8,0,0
Collin,PCT 165,"District Judge, 468th Judicial District",,Rep,Lindsey Wynne,497,49,432,15,1,0
Collin,PCT 165,"District Judge, 468th Judicial District",,,Over Votes,0,0,0,0,0,0
Collin,PCT 165,"District Judge, 468th Judicial District",,,Under Votes,239,36,196,7,0,0
Collin,PCT 165,"District Judge, 469th Judicial District",,Rep,Piper McCraw,502,50,437,14,1,0
Collin,PCT 165,"District Judge, 469th Judicial District",,,Over Votes,0,0,0,0,0,0
Collin,PCT 165,"District Judge, 469th Judicial District",,,Under Votes,234,35,191,8,0,0
Collin,PCT 165,"District Judge, 470th Judicial District",,Rep,Brook Fulks,493,49,432,11,1,0
Collin,PCT 165,"District Judge, 470th Judicial District",,,Over Votes,0,0,0,0,0,0
Collin,PCT 165,"District Judge, 470th Judicial District",,,Under Votes,243,36,196,11,0,0
Collin,PCT 165,"District Judge, 471st Judicial District",,Rep,Andrea Bouressa,495,50,431,13,1,0
Collin,PCT 165,"District Judge, 471st Judicial District",,,Over Votes,0,0,0,0,0,0
Collin,PCT 165,"District Judge, 471st Judicial District",,,Under Votes,241,35,197,9,0,0
Collin,PCT 165,"District Judge, 493rd Judicial District",,Rep,Christine A. Nowak,503,52,436,14,1,0
Collin,PCT 165,"District Judge, 493rd Judicial District",,,Over Votes,0,0,0,0,0,0
Collin,PCT 165,"District Judge, 493rd Judicial District",,,Under Votes,233,33,192,8,0,0
Collin,PCT 165,"Judge, County Probate Court, Unexpired Term",,Rep,Sarah R. Duff,503,50,439,13,1,0
Collin,PCT 165,"Judge, County Probate Court, Unexpired Term",,,Over Votes,0,0,0,0,0,0
Collin,PCT 165,"Judge, County Probate Court, Unexpired Term",,,Under Votes,233,35,189,9,0,0
Collin,PCT 165,Sheriff,,Rep,Jim Skinner,505,48,446,10,1,0
Collin,PCT 165,Sheriff,,,Over Votes,0,0,0,0,0,0
Collin,PCT 165,Sheriff,,,Under Votes,231,37,182,12,0,0
Collin,PCT 165,County Tax Assessor-Collector,,Rep,Scott Grigg,460,34,416,9,1,0
Collin,PCT 165,County Tax Assessor-Collector,,Dem,Stephanie Cooksey,211,31,3,5,164,12
Collin,PCT 165,County Tax Assessor-Collector,,,Over Votes,0,0,0,0,0,0
Collin,PCT 165,County Tax Assessor-Collector,,,Under Votes,62,15,46,1,0,0
Collin,PCT 165,"Constable, Precinct No. 3",3,Rep,Sammy Knapp,456,35,412,8,1,0
Collin,PCT 165,"Constable, Precinct No. 3",3,Dem,Cesar Avila,211,35,164,12,0,0
Collin,PCT 165,"Constable, Precinct No. 3",3,,Over Votes,0,0,0,0,0,0
Collin,PCT 165,"Constable, Precinct No. 3",3,,Under Votes,69,15,52,2,0,0
Collin,PCT 166,President,,Rep,Donald J. Trump/JD Vance,1519,225,1276,18,0,0
Collin,PCT 166,President,,Dem,Kamala D. Harris/Tim Walz,1235,173,1019,43,0,0
Collin,PCT 166,President,,Lib,Chase Oliver/Mike ter Maat,25,6,19,0,0,0
Collin,PCT 166,President,,Grn,Jill Stein/Rudolph Ware,239,87,150,2,0,0
Collin,PCT 166,President,,,Over Votes,0,0,0,0,0,0
Collin,PCT 166,President,,,Under Votes,15,1,14,0,0,0
Collin,PCT 166,U.S. Senate,,Rep,Ted Cruz,1420,195,1208,17,0,0
Collin,PCT 166,U.S. Senate,,Dem,Colin Allred,1429,226,1158,45,0,0
Collin,PCT 166,U.S. Senate,,Lib,Ted Brown,106,33,72,1,0,0
Collin,PCT 166,U.S. Senate,,,Over Votes,0,0,0,0,0,0
Collin,PCT 166,U.S. Senate,,,Under Votes,89,37,52,0,0,0
Collin,PCT 166,U.S. House,3,Rep,Keith Self,1550,220,1312,18,0,0
Collin,PCT 166,U.S. House,3,Dem,Sandeep Srivastava,1328,217,1066,45,0,0
Collin,PCT 166,U.S. House,3,,Over Votes,0,0,0,0,0,0
Collin,PCT 166,U.S. House,3,,Under Votes,173,58,115,0,0,0
Collin,PCT 166,Railroad Commissioner,,Rep,Christi Craddick,1506,213,1276,17,0,0
Collin,PCT 166,Railroad Commissioner,,Dem,Katherine Culbert,1110,152,920,38,0,0
Collin,PCT 166,Railroad Commissioner,,Lib,Hawk Dunlap,67,21,44,2,0,0
Collin,PCT 166,Railroad Commissioner,,Grn,Eddie Espinoza,176,58,115,3,0,0
Collin,PCT 166,Railroad Commissioner,,,Over Votes,0,0,0,0,0,0
Collin,PCT 166,Railroad Commissioner,,,Under Votes,187,49,135,3,0,0
Collin,PCT 166,"Justice, Supreme Court, Place 2",2,Rep,Jimmy Blacklock,1586,228,1339,19,0,0
Collin,PCT 166,"Justice, Supreme Court, Place 2",2,Dem,DaSean Jones,1231,190,1002,39,0,0
Collin,PCT 166,"Justice, Supreme Court, Place 2",2,,Over Votes,0,0,0,0,0,0
Collin,PCT 166,"Justice, Supreme Court, Place 2",2,,Under Votes,234,77,152,5,0,0
Collin,PCT 166,"Justice, Supreme Court, Place 4",4,Rep,John Devine,1549,223,1308,18,0,0
Collin,PCT 166,"Justice, Supreme Court, Place 4",4,Dem,Christine Vinh Weems,1248,193,1015,40,0,0
Collin,PCT 166,"Justice, Supreme Court, Place 4",4,,Over Votes,0,0,0,0,0,0
Collin,PCT 166,"Justice, Supreme Court, Place 4",4,,Under Votes,254,79,170,5,0,0
Collin,PCT 166,"Justice, Supreme Court, Place 6",6,Rep,Jane Bland,1517,205,1293,19,0,0
Collin,PCT 166,"Justice, Supreme Court, Place 6",6,Dem,Bonnie Lee Goldstein,1171,175,957,39,0,0
Collin,PCT 166,"Justice, Supreme Court, Place 6",6,Lib,J. David Roberson,134,44,90,0,0,0
Collin,PCT 166,"Justice, Supreme Court, Place 6",6,,Over Votes,0,0,0,0,0,0
Collin,PCT 166,"Justice, Supreme Court, Place 6",6,,Under Votes,229,71,153,5,0,0
Collin,PCT 166,"Presiding Judge, Court of Criminal Appeals",,Rep,David J. Schenck,1566,226,1322,18,0,0
Collin,PCT 166,"Presiding Judge, Court of Criminal Appeals",,Dem,Holly Taylor,1242,195,1009,38,0,0
Collin,PCT 166,"Presiding Judge, Court of Criminal Appeals",,,Over Votes,0,0,0,0,0,0
Collin,PCT 166,"Presiding Judge, Court of Criminal Appeals",,,Under Votes,243,74,162,7,0,0
Collin,PCT 166,"Judge, Court of Criminal Appeals, Place 7",7,Rep,Gina Parker,1548,225,1305,18,0,0
Collin,PCT 166,"Judge, Court of Criminal Appeals, Place 7",7,Dem,Nancy Mulder,1240,188,1011,41,0,0
Collin,PCT 166,"Judge, Court of Criminal Appeals, Place 7",7,,Over Votes,0,0,0,0,0,0
Collin,PCT 166,"Judge, Court of Criminal Appeals, Place 7",7,,Under Votes,263,82,177,4,0,0
Collin,PCT 166,"Judge, Court of Criminal Appeals, Place 8",8,Rep,Lee Finley,1571,220,1333,18,0,0
Collin,PCT 166,"Judge, Court of Criminal Appeals, Place 8",8,Dem,Chika Anyiam,1230,197,991,42,0,0
Collin,PCT 166,"Judge, Court of Criminal Appeals, Place 8",8,,Over Votes,0,0,0,0,0,0
Collin,PCT 166,"Judge, Court of Criminal Appeals, Place 8",8,,Under Votes,250,78,169,3,0,0
Collin,PCT 166,State Board of Education,12,Rep,Pam Little,1583,233,1330,20,0,0
Collin,PCT 166,State Board of Education,12,Dem,George King,1254,193,1021,40,0,0
Collin,PCT 166,State Board of Education,12,,Over Votes,0,0,0,0,0,0
Collin,PCT 166,State Board of Education,12,,Under Votes,214,69,142,3,0,0
Collin,PCT 166,State Senate,8,Rep,Angela Paxton,1501,221,1263,17,0,0
Collin,PCT 166,State Senate,8,Dem,Rachel Mello,1308,203,1062,43,0,0
Collin,PCT 166,State Senate,8,,Over Votes,0,0,0,0,0,0
Collin,PCT 166,State Senate,8,,Under Votes,242,71,168,3,0,0
Collin,PCT 166,State Representative,89,Rep,Candy Noble,1592,235,1337,20,0,0
Collin,PCT 166,State Representative,89,Dem,Darrel Evans,1254,199,1014,41,0,0
Collin,PCT 166,State Representative,89,,Over Votes,0,0,0,0,0,0
Collin,PCT 166,State Representative,89,,Under Votes,205,61,142,2,0,0
Collin,PCT 166,"Chief Justice, 5th Court of Appeals District",,Rep,Justin Jay “J.J.” Koch,1528,216,1293,19,0,0
Collin,PCT 166,"Chief Justice, 5th Court of Appeals District",,Dem,Staci Williams,1276,203,1032,41,0,0
Collin,PCT 166,"Chief Justice, 5th Court of Appeals District",,,Over Votes,0,0,0,0,0,0
Collin,PCT 166,"Chief Justice, 5th Court of Appeals District",,,Under Votes,247,76,168,3,0,0
Collin,PCT 166,"Justice, 5th Court of Appeals District, Place 2",2,Rep,Jessica Lewis,1567,228,1321,18,0,0
Collin,PCT 166,"Justice, 5th Court of Appeals District, Place 2",2,Dem,Robbie Partida-Kipness,1191,189,963,39,0,0
Collin,PCT 166,"Justice, 5th Court of Appeals District, Place 2",2,,Over Votes,0,0,0,0,0,0
Collin,PCT 166,"Justice, 5th Court of Appeals District, Place 2",2,,Under Votes,293,78,209,6,0,0
Collin,PCT 166,"Justice, 5th Court of Appeals District, Place 5",5,Rep,Cynthia Barbare,1544,224,1301,19,0,0
Collin,PCT 166,"Justice, 5th Court of Appeals District, Place 5",5,Dem,Erin A. Nowell,1215,191,984,40,0,0
Collin,PCT 166,"Justice, 5th Court of Appeals District, Place 5",5,,Over Votes,0,0,0,0,0,0
Collin,PCT 166,"Justice, 5th Court of Appeals District, Place 5",5,,Under Votes,292,80,208,4,0,0
Collin,PCT 166,"Justice, 5th Court of Appeals District, Place 9",9,Rep,Matthew J. Kolodoski,1521,222,1281,18,0,0
Collin,PCT 166,"Justice, 5th Court of Appeals District, Place 9",9,Dem,Tina Clinton,1241,192,1009,40,0,0
Collin,PCT 166,"Justice, 5th Court of Appeals District, Place 9",9,,Over Votes,0,0,0,0,0,0
Collin,PCT 166,"Justice, 5th Court of Appeals District, Place 9",9,,Under Votes,289,81,203,5,0,0
Collin,PCT 166,"Justice, 5th Court of Appeals District, Place 10",10,Rep,Earl Jackson,1516,220,1276,20,0,0
Collin,PCT 166,"Justice, 5th Court of Appeals District, Place 10",10,Dem,Amanda Reichek,1236,192,1005,39,0,0
Collin,PCT 166,"Justice, 5th Court of Appeals District, Place 10",10,,Over Votes,0,0,0,0,0,0
Collin,PCT 166,"Justice, 5th Court of Appeals District, Place 10",10,,Under Votes,299,83,212,4,0,0
Collin,PCT 166,"Justice, 5th Court of Appeals District, Place 11",11,Rep,Gino J. Rossini,1519,216,1283,20,0,0
Collin,PCT 166,"Justice, 5th Court of Appeals District, Place 11",11,Dem,Kim Cooks,1228,191,998,39,0,0
Collin,PCT 166,"Justice, 5th Court of Appeals District, Place 11",11,,Over Votes,0,0,0,0,0,0
Collin,PCT 166,"Justice, 5th Court of Appeals District, Place 11",11,,Under Votes,304,88,212,4,0,0
Collin,PCT 166,"Justice, 5th Court of Appeals District, Place 12",12,Rep,Mike Lee,1548,226,1304,18,0,0
Collin,PCT 166,"Justice, 5th Court of Appeals District, Place 12",12,Dem,Ken Molberg,1195,184,970,41,0,0
Collin,PCT 166,"Justice, 5th Court of Appeals District, Place 12",12,,Over Votes,0,0,0,0,0,0
Collin,PCT 166,"Justice, 5th Court of Appeals District, Place 12",12,,Under Votes,308,85,219,4,0,0
Collin,PCT 166,"Justice, 5th Court of Appeals District, Place 13",13,Rep,Emily A. Miskel,1527,214,1294,19,0,0
Collin,PCT 166,"Justice, 5th Court of Appeals District, Place 13",13,Dem,Tonya Parker,1221,196,985,40,0,0
Collin,PCT 166,"Justice, 5th Court of Appeals District, Place 13",13,,Over Votes,0,0,0,0,0,0
Collin,PCT 166,"Justice, 5th Court of Appeals District, Place 13",13,,Under Votes,303,85,214,4,0,0
Collin,PCT 166,"District Judge, 199th Judicial District",,Rep,Angela Tucker,1783,262,1499,22,0,0
Collin,PCT 166,"District Judge, 199th Judicial District",,,Over Votes,0,0,0,0,0,0
Collin,PCT 166,"District Judge, 199th Judicial District",,,Under Votes,1,268,233,994,41,0
Collin,PCT 166,"District Judge, 380th Judicial District",,Rep,Ben Smith,1753,0,2,5,6,1475
Collin,PCT 166,"District Judge, 380th Judicial District",,,Over Votes,0,0,0,0,0,0
Collin,PCT 166,"District Judge, 380th Judicial District",,,Under Votes,1,298,239,1,18,41
