county,precinct,office,district,party,candidate,votes,absentee,early_voting,election_day,provisional
Bowie,18,"Justice, Supreme Court, Pl 6",,,Over Votes,0,0,0,0,0
Bowie,18,"Justice, Supreme Court, Pl 6",,,Under Votes,103,4,71,28,0
Bowie,18,"Presiding Judge, Ct of Crim App",,REP,David J. Schenck,1210,44,948,217,1
Bowie,18,"Presiding Judge, Ct of Crim App",,DEM,Holly Taylor,238,11,173,54,0
Bowie,18,"Presiding Judge, Ct of Crim App",,,Over Votes,0,0,0,0,0
Bowie,18,"Presiding Judge, Ct of Crim App",,,Under Votes,107,3,79,25,0
Bowie,18,"Judge, Ct of Crim App, Pl 7",,REP,Gina Parker,1210,45,948,216,1
Bowie,18,"Judge, Ct of Crim App, Pl 7",,DEM,Nancy Mulder,237,10,173,54,0
Bowie,18,"Judge, Ct of Crim App, Pl 7",,,Over Votes,0,0,0,0,0
Bowie,18,"Judge, Ct of Crim App, Pl 7",,,Under Votes,108,3,79,26,0
Bowie,18,"Judge, Ct of Crim App, Pl 8",,REP,Lee Finley,1211,45,952,213,1
Bowie,18,"Judge, Ct of Crim App, Pl 8",,DEM,Chika Anyiam,232,9,170,53,0
Bowie,18,"Judge, Ct of Crim App, Pl 8",,,Over Votes,0,0,0,0,0
Bowie,18,"Judge, Ct of Crim App, Pl 8",,,Under Votes,112,4,78,30,0
Bowie,18,"Member, State BoE, Dist 12",,REP,Pam Little,1214,45,951,217,1
Bowie,18,"Member, State BoE, Dist 12",,DEM,George King,232,10,171,51,0
Bowie,18,"Member, State BoE, Dist 12",,,Over Votes,0,0,0,0,0
Bowie,18,"Member, State BoE, Dist 12",,,Under Votes,109,3,78,28,0
Bowie,18,State Representative,1,REP,Gary VanDeaver,1293,45,997,250,1
Bowie,18,State Representative,1,,Over Votes,0,0,0,0,0
Bowie,18,State Representative,1,,Under Votes,262,13,203,46,0
Bowie,18,"Justice, 6th Ct of App Dist, Pl 2",,REP,Jeff Rambin,1231,45,957,228,1
Bowie,18,"Justice, 6th Ct of App Dist, Pl 2",,,Over Votes,0,0,0,0,0
Bowie,18,"Justice, 6th Ct of App Dist, Pl 2",,,Under Votes,324,13,243,68,0
Bowie,18,"Dist Judge, 5th Judicial Dist",,REP,Bill Miller,1252,43,975,233,1
Bowie,18,"Dist Judge, 5th Judicial Dist",,,Over Votes,0,0,0,0,0
Bowie,18,"Dist Judge, 5th Judicial Dist",,,Under Votes,303,15,225,63,0
Bowie,18,"Dist Judge, 202nd Judicial Dist",,REP,John Tidwell,1263,44,981,237,1
Bowie,18,"Dist Judge, 202nd Judicial Dist",,,Over Votes,0,0,0,0,0
Bowie,18,"Dist Judge, 202nd Judicial Dist",,,Under Votes,292,14,219,59,0
Bowie,18,Sheriff,,REP,Jeff Neal,1285,45,1002,237,1
Bowie,18,Sheriff,,,Over Votes,0,0,0,0,0
Bowie,18,Sheriff,,,Under Votes,270,13,198,59,0
Bowie,18,County Tax Assessor-Collector,,REP,Josh Davis,1273,45,991,236,1
Bowie,18,County Tax Assessor-Collector,,,Over Votes,0,0,0,0,0
Bowie,18,County Tax Assessor-Collector,,,Under Votes,282,13,209,60,0
Bowie,18,Constable Precinct 2,,REP,Chad Ford,1229,45,945,238,1
Bowie,18,Constable Precinct 2,,,Over Votes,0,0,0,0,0
Bowie,18,Constable Precinct 2,,,Under Votes,326,13,255,58,0
Bowie,18,SISD TRUST PL3,,,Bryan Wilkerson,72,4,57,11,0
Bowie,18,SISD TRUST PL3,,,Over Votes,0,0,0,0,0
Bowie,18,SISD TRUST PL3,,,Under Votes,21,1,19,1,0
Bowie,18,SISD TRUST PL4,,,Dwight Byrd,45,4,34,7,0
Bowie,18,SISD TRUST PL4,,,Chavin Caraway,31,1,25,5,0
Bowie,18,SISD TRUST PL4,,,Over Votes,0,0,0,0,0
Bowie,18,SISD TRUST PL4,,,Under Votes,17,0,17,0,0
Bowie,18,SISD TRUST PL5,,,Denise McDaniel,77,4,61,12,0
Bowie,18,SISD TRUST PL5,,,Over Votes,0,0,0,0,0
Bowie,18,SISD TRUST PL5,,,Under Votes,16,1,15,0,0
Bowie,18A,Registered Voters,,,,106,,,,
Bowie,18A,Ballots Cast,,,,69,6,47,16,0
Bowie,18A,Ballots Cast Blank,,,,0,0,0,0,0
Bowie,18A,President,,REP,Donald J. Trump,58,6,38,14,0
Bowie,18A,President,,DEM,Kamala D. Harris,10,0,8,2,0
Bowie,18A,President,,LIB,Chase Oliver,0,0,0,0,0
Bowie,18A,President,,GRN,Jill Stein,0,0,0,0,0
Bowie,18A,President,,,Uncertified,1,1,0,1,0
Bowie,18A,President,,,Claudia De la Cruz/Karina Garcia,0,0,0,0,0
Bowie,18A,President,,,Peter Sonski/Lauren Onak,0,0,0,0,0
Bowie,18A,President,,,Cornel West/Melina Abdullah,0,0,0,0,0
Bowie,18A,President,,,Shiva Ayyadurai/Crystal Ellis,0,0,0,0,0
Bowie,18A,President,,,Not Assigned,0,0,0,0,0
Bowie,18A,President,,,Over Votes,0,0,0,0,0
Bowie,18A,President,,,Under Votes,0,0,0,0,0
Bowie,18A,U.S. Senate,,REP,Ted Cruz,57,5,38,14,0
Bowie,18A,U.S. Senate,,DEM,Colin Allred,10,0,8,2,0
Bowie,18A,U.S. Senate,,LIB,Ted Brown,1,1,0,0,0
Bowie,18A,U.S. Senate,,,Tracy Andrus,0,0,0,0,0
Bowie,18A,U.S. Senate,,,Analisa Roche,0,0,0,0,0
Bowie,18A,U.S. Senate,,,Uncertified,0,0,0,0,0
Bowie,18A,U.S. Senate,,,Not Assigned,0,0,0,0,0
Bowie,18A,U.S. Senate,,,Over Votes,0,0,0,0,0
Bowie,18A,U.S. Senate,,,Under Votes,1,0,1,0,0
Bowie,18A,U.S. House,4,REP,Pat Fallon,57,6,37,14,0
Bowie,18A,U.S. House,4,DEM,Simon Cardell,8,0,6,2,0
Bowie,18A,U.S. House,4,,Over Votes,0,0,0,0,0
Bowie,18A,U.S. House,4,,Under Votes,4,0,4,0,0
Bowie,18A,Railroad Commissioner,,REP,Christi Craddick,57,5,38,14,0
Bowie,18A,Railroad Commissioner,,DEM,Katherine Culbert,10,0,8,2,0
Bowie,18A,Railroad Commissioner,,LIB,Hawk Dunlap,0,0,0,0,0
Bowie,18A,Railroad Commissioner,,GRN,Eddie Espinoza,0,0,0,0,0
Bowie,18A,Railroad Commissioner,,,Richard McKibbin,0,0,0,0,0
Bowie,18A,Railroad Commissioner,,,Uncertified,0,0,0,0,0
Bowie,18A,Railroad Commissioner,,,Not Assigned,0,0,0,0,0
Bowie,18A,Railroad Commissioner,,,Over Votes,0,0,0,0,0
Bowie,18A,Railroad Commissioner,,,Under Votes,2,1,1,0,0
Bowie,18A,"Justice, Supreme Court, Pl 2",,REP,Jimmy Blacklock,57,5,38,14,0
Bowie,18A,"Justice, Supreme Court, Pl 2",,DEM,DaSean Jones,10,0,8,2,0
Bowie,18A,"Justice, Supreme Court, Pl 2",,,Over Votes,0,0,0,0,0
Bowie,18A,"Justice, Supreme Court, Pl 2",,,Under Votes,2,1,1,0,0
Bowie,18A,"Justice, Supreme Court, Pl 4",,REP,John Devine,56,5,38,13,0
Bowie,18A,"Justice, Supreme Court, Pl 4",,DEM,Christine Vinh Weems,10,0,7,3,0
Bowie,18A,"Justice, Supreme Court, Pl 4",,,Over Votes,0,0,0,0,0
Bowie,18A,"Justice, Supreme Court, Pl 4",,,Under Votes,3,1,2,0,0
Bowie,18A,"Justice, Supreme Court, Pl 6",,REP,Jane Bland,55,5,36,14,0
Bowie,18A,"Justice, Supreme Court, Pl 6",,DEM,Bonnie Lee Goldstein,11,0,9,2,0
Bowie,18A,"Justice, Supreme Court, Pl 6",,LIB,J. David Roberson,1,0,1,0,0
Bowie,18A,"Justice, Supreme Court, Pl 6",,,Over Votes,0,0,0,0,0
Bowie,18A,"Justice, Supreme Court, Pl 6",,,Under Votes,2,1,1,0,0
Bowie,18A,"Presiding Judge, Ct of Crim App",,REP,David J. Schenck,56,5,37,14,0
Bowie,18A,"Presiding Judge, Ct of Crim App",,DEM,Holly Taylor,10,0,8,2,0
Bowie,18A,"Presiding Judge, Ct of Crim App",,,Over Votes,0,0,0,0,0
Bowie,18A,"Presiding Judge, Ct of Crim App",,,Under Votes,3,1,2,0,0
Bowie,18A,"Judge, Ct of Crim App, Pl 7",,REP,Gina Parker,54,3,37,14,0
Bowie,18A,"Judge, Ct of Crim App, Pl 7",,DEM,Nancy Mulder,9,0,7,2,0
Bowie,18A,"Judge, Ct of Crim App, Pl 7",,,Over Votes,0,0,0,0,0
Bowie,18A,"Judge, Ct of Crim App, Pl 7",,,Under Votes,6,3,3,0,0
Bowie,18A,"Judge, Ct of Crim App, Pl 8",,REP,Lee Finley,56,5,37,14,0
Bowie,18A,"Judge, Ct of Crim App, Pl 8",,DEM,Chika Anyiam,10,0,8,2,0
Bowie,18A,"Judge, Ct of Crim App, Pl 8",,,Over Votes,0,0,0,0,0
Bowie,18A,"Judge, Ct of Crim App, Pl 8",,,Under Votes,3,1,2,0,0
Bowie,18A,"Member, State BoE, Dist 12",,REP,Pam Little,56,5,37,14,0
Bowie,18A,"Member, State BoE, Dist 12",,DEM,George King,10,0,8,2,0
Bowie,18A,"Member, State BoE, Dist 12",,,Over Votes,0,0,0,0,0
Bowie,18A,"Member, State BoE, Dist 12",,,Under Votes,3,1,2,0,0
Bowie,18A,State Representative,1,REP,Gary VanDeaver,63,6,41,16,0
Bowie,18A,State Representative,1,,Over Votes,0,0,0,0,0
Bowie,18A,State Representative,1,,Under Votes,6,0,6,0,0
Bowie,18A,"Justice, 6th Ct of App Dist, Pl 2",,REP,Jeff Rambin,60,6,38,16,0
Bowie,18A,"Justice, 6th Ct of App Dist, Pl 2",,,Over Votes,0,0,0,0,0
Bowie,18A,"Justice, 6th Ct of App Dist, Pl 2",,,Under Votes,9,0,9,0,0
Bowie,18A,"Dist Judge, 5th Judicial Dist",,REP,Bill Miller,62,6,40,16,0
Bowie,18A,"Dist Judge, 5th Judicial Dist",,,Over Votes,0,0,0,0,0
Bowie,18A,"Dist Judge, 5th Judicial Dist",,,Under Votes,7,0,7,0,0
Bowie,18A,"Dist Judge, 202nd Judicial Dist",,REP,John Tidwell,62,6,40,16,0
Bowie,18A,"Dist Judge, 202nd Judicial Dist",,,Over Votes,0,0,0,0,0
Bowie,18A,"Dist Judge, 202nd Judicial Dist",,,Under Votes,7,0,7,0,0
Bowie,18A,Sheriff,,REP,Jeff Neal,61,6,39,16,0
Bowie,18A,Sheriff,,,Over Votes,0,0,0,0,0
Bowie,18A,Sheriff,,,Under Votes,8,0,8,0,0
Bowie,18A,County Tax Assessor-Collector,,REP,Josh Davis,66,6,44,16,0
Bowie,18A,County Tax Assessor-Collector,,,Over Votes,0,0,0,0,0
Bowie,18A,County Tax Assessor-Collector,,,Under Votes,3,0,3,0,0
Bowie,18A,Constable Precinct 2,,REP,Chad Ford,56,6,35,15,0
Bowie,18A,Constable Precinct 2,,,Over Votes,0,0,0,0,0
Bowie,18A,Constable Precinct 2,,,Under Votes,13,0,12,1,0
Bowie,19,Registered Voters,,,,907,,,,
Bowie,19,Ballots Cast,,,,649,19,455,175,0
Bowie,19,Ballots Cast Blank,,,,0,0,0,0,0
Bowie,19,President,,REP,Donald J. Trump,599,13,420,166,0
Bowie,19,President,,DEM,Kamala D. Harris,46,5,33,8,0
Bowie,19,President,,LIB,Chase Oliver,1,0,0,1,0
Bowie,19,President,,GRN,Jill Stein,1,0,1,0,0
Bowie,19,President,,,Shiva Ayyadurai/Crystal Ellis,1,0,1,0,0
Bowie,19,President,,,Claudia De la Cruz/Karina Garcia,0,0,0,0,0
Bowie,19,President,,,Peter Sonski/Lauren Onak,0,0,0,0,0
Bowie,19,President,,,Cornel West/Melina Abdullah,0,0,0,0,0
Bowie,19,President,,,Uncertified,0,0,0,0,0
Bowie,19,President,,,Not Assigned,0,0,0,0,0
Bowie,19,President,,,Over Votes,0,0,0,0,0
Bowie,19,President,,,Under Votes,1,1,0,0,0
Bowie,19,U.S. Senate,,REP,Ted Cruz,587,14,413,160,0
Bowie,19,U.S. Senate,,DEM,Colin Allred,47,4,32,11,0
Bowie,19,U.S. Senate,,LIB,Ted Brown,7,1,5,1,0
Bowie,19,U.S. Senate,,,Tracy Andrus,1,0,0,1,0
Bowie,19,U.S. Senate,,,Analisa Roche,0,0,0,0,0
Bowie,19,U.S. Senate,,,Uncertified,0,0,0,0,0
Bowie,19,U.S. Senate,,,Not Assigned,0,0,0,0,0
Bowie,19,U.S. Senate,,,Over Votes,0,0,0,0,0
Bowie,19,U.S. Senate,,,Under Votes,7,0,4,3,0
Bowie,19,U.S. House,1,REP,Nathaniel Moran,542,14,378,150,0
Bowie,19,U.S. House,1,,Over Votes,0,0,0,0,0
Bowie,19,U.S. House,1,,Under Votes,107,5,77,25,0
Bowie,19,Railroad Commissioner,,REP,Christi Craddick,558,12,395,151,0
Bowie,19,Railroad Commissioner,,DEM,Katherine Culbert,34,3,26,5,0
Bowie,19,Railroad Commissioner,,LIB,Hawk Dunlap,12,1,8,3,0
Bowie,19,Railroad Commissioner,,GRN,Eddie Espinoza,5,1,2,2,0
Bowie,19,Railroad Commissioner,,,Richard McKibbin,0,0,0,0,0
Bowie,19,Railroad Commissioner,,,Uncertified,0,0,0,0,0
Bowie,19,Railroad Commissioner,,,Not Assigned,0,0,0,0,0
Bowie,19,Railroad Commissioner,,,Over Votes,0,0,0,0,0
Bowie,19,Railroad Commissioner,,,Under Votes,40,2,24,14,0
Bowie,19,"Justice, Supreme Court, Pl 2",,REP,Jimmy Blacklock,573,13,402,158,0
Bowie,19,"Justice, Supreme Court, Pl 2",,DEM,DaSean Jones,38,4,28,6,0
Bowie,19,"Justice, Supreme Court, Pl 2",,,Over Votes,0,0,0,0,0
Bowie,19,"Justice, Supreme Court, Pl 2",,,Under Votes,38,2,25,11,0
Bowie,19,"Justice, Supreme Court, Pl 4",,REP,John Devine,560,12,396,152,0
Bowie,19,"Justice, Supreme Court, Pl 4",,DEM,Christine Vinh Weems,44,5,31,8,0
Bowie,19,"Justice, Supreme Court, Pl 4",,,Over Votes,0,0,0,0,0
Bowie,19,"Justice, Supreme Court, Pl 4",,,Under Votes,45,2,28,15,0
Bowie,19,"Justice, Supreme Court, Pl 6",,REP,Jane Bland,566,13,396,157,0
Bowie,19,"Justice, Supreme Court, Pl 6",,DEM,Bonnie Lee Goldstein,34,4,26,4,0
Bowie,19,"Justice, Supreme Court, Pl 6",,LIB,J. David Roberson,5,0,2,3,0
Bowie,19,"Justice, Supreme Court, Pl 6",,,Over Votes,0,0,0,0,0
Bowie,19,"Justice, Supreme Court, Pl 6",,,Under Votes,44,2,31,11,0
Bowie,19,"Presiding Judge, Ct of Crim App",,REP,David J. Schenck,559,12,393,154,0
Bowie,19,"Presiding Judge, Ct of Crim App",,DEM,Holly Taylor,42,4,31,7,0
Bowie,19,"Presiding Judge, Ct of Crim App",,,Over Votes,0,0,0,0,0
Bowie,19,"Presiding Judge, Ct of Crim App",,,Under Votes,48,3,31,14,0
Bowie,19,"Judge, Ct of Crim App, Pl 7",,REP,Gina Parker,565,13,395,157,0
Bowie,19,"Judge, Ct of Crim App, Pl 7",,DEM,Nancy Mulder,40,4,31,5,0
Bowie,19,"Judge, Ct of Crim App, Pl 7",,,Over Votes,0,0,0,0,0
Bowie,19,"Judge, Ct of Crim App, Pl 7",,,Under Votes,44,2,29,13,0
Bowie,19,"Judge, Ct of Crim App, Pl 8",,REP,Lee Finley,564,13,397,154,0
Bowie,19,"Judge, Ct of Crim App, Pl 8",,DEM,Chika Anyiam,40,4,30,6,0
Bowie,19,"Judge, Ct of Crim App, Pl 8",,,Over Votes,0,0,0,0,0
Bowie,19,"Judge, Ct of Crim App, Pl 8",,,Under Votes,45,2,28,15,0
Bowie,19,"Member, State BoE, Dist 12",,REP,Pam Little,559,12,392,155,0
Bowie,19,"Member, State BoE, Dist 12",,DEM,George King,40,6,28,6,0
Bowie,19,"Member, State BoE, Dist 12",,,Over Votes,0,0,0,0,0
Bowie,19,"Member, State BoE, Dist 12",,,Under Votes,50,1,35,14,0
Bowie,19,State Representative,1,REP,Gary VanDeaver,573,15,397,161,0
Bowie,19,State Representative,1,,Over Votes,0,0,0,0,0
Bowie,19,State Representative,1,,Under Votes,76,4,58,14,0
Bowie,19,"Justice, 6th Ct of App Dist, Pl 2",,REP,Jeff Rambin,559,13,391,155,0
Bowie,19,"Justice, 6th Ct of App Dist, Pl 2",,,Over Votes,0,0,0,0,0
Bowie,19,"Justice, 6th Ct of App Dist, Pl 2",,,Under Votes,90,6,64,20,0
Bowie,19,"Dist Judge, 5th Judicial Dist",,REP,Bill Miller,575,14,404,157,0
Bowie,19,"Dist Judge, 5th Judicial Dist",,,Over Votes,0,0,0,0,0
Bowie,19,"Dist Judge, 5th Judicial Dist",,,Under Votes,74,5,51,18,0
Bowie,19,"Dist Judge, 202nd Judicial Dist",,REP,John Tidwell,578,15,405,158,0
Bowie,19,"Dist Judge, 202nd Judicial Dist",,,Over Votes,0,0,0,0,0
Bowie,19,"Dist Judge, 202nd Judicial Dist",,,Under Votes,71,4,50,17,0
Bowie,19,Sheriff,,REP,Jeff Neal,585,16,410,159,0
Bowie,19,Sheriff,,,Over Votes,0,0,0,0,0
Bowie,19,Sheriff,,,Under Votes,64,3,45,16,0
Bowie,19,County Tax Assessor-Collector,,REP,Josh Davis,569,16,395,158,0
Bowie,19,County Tax Assessor-Collector,,,Over Votes,0,0,0,0,0
Bowie,19,County Tax Assessor-Collector,,,Under Votes,80,3,60,17,0
Bowie,19,Constable Precinct 2,,REP,Chad Ford,566,16,393,157,0
Bowie,19,Constable Precinct 2,,,Over Votes,0,0,0,0,0
Bowie,19,Constable Precinct 2,,,Under Votes,83,3,62,18,0
Bowie,19,SISD TRUST PL3,,,Bryan Wilkerson,195,4,118,73,0
Bowie,19,SISD TRUST PL3,,,Over Votes,0,0,0,0,0
Bowie,19,SISD TRUST PL3,,,Under Votes,48,0,31,17,0
Bowie,19,SISD TRUST PL4,,,Dwight Byrd,109,1,66,42,0
Bowie,19,SISD TRUST PL4,,,Chavin Caraway,90,2,55,33,0
Bowie,19,SISD TRUST PL4,,,Over Votes,0,0,0,0,0
Bowie,19,SISD TRUST PL4,,,Under Votes,44,1,28,15,0
Bowie,19,SISD TRUST PL5,,,Denise McDaniel,197,4,119,74,0
Bowie,19,SISD TRUST PL5,,,Over Votes,0,0,0,0,0
Bowie,19,SISD TRUST PL5,,,Under Votes,46,0,30,16,0
Bowie,20,Registered Voters,,,,359,,,,
Bowie,20,Ballots Cast,,,,229,8,161,59,1
Bowie,20,Ballots Cast Blank,,,,0,0,0,0,0
Bowie,20,President,,REP,Donald J. Trump,187,7,129,50,1
Bowie,20,President,,DEM,Kamala D. Harris,40,1,32,7,0
Bowie,20,President,,LIB,Chase Oliver,0,0,0,0,0
Bowie,20,President,,GRN,Jill Stein,0,0,0,0,0
Bowie,20,President,,,Claudia De la Cruz/Karina Garcia,0,0,0,0,0
Bowie,20,President,,,Peter Sonski/Lauren Onak,0,0,0,0,0
Bowie,20,President,,,Cornel West/Melina Abdullah,0,0,0,0,0
Bowie,20,President,,,Uncertified,0,0,0,0,0
Bowie,20,President,,,Shiva Ayyadurai/Crystal Ellis,0,0,0,0,0
Bowie,20,President,,,Not Assigned,0,0,0,0,0
Bowie,20,President,,,Over Votes,0,0,0,0,0
Bowie,20,President,,,Under Votes,2,0,0,2,0
Bowie,20,U.S. Senate,,REP,Ted Cruz,177,7,125,44,1
Bowie,20,U.S. Senate,,DEM,Colin Allred,44,1,31,12,0
Bowie,20,U.S. Senate,,LIB,Ted Brown,4,0,3,1,0
Bowie,20,U.S. Senate,,,Tracy Andrus,0,0,0,0,0
Bowie,20,U.S. Senate,,,Analisa Roche,0,0,0,0,0
Bowie,20,U.S. Senate,,,Uncertified,0,0,0,0,0
Bowie,20,U.S. Senate,,,Not Assigned,0,0,0,0,0
Bowie,20,U.S. Senate,,,Over Votes,0,0,0,0,0
Bowie,20,U.S. Senate,,,Under Votes,4,0,2,2,0
Bowie,20,U.S. House,4,REP,Pat Fallon,180,5,125,49,1
Bowie,20,U.S. House,4,DEM,Simon Cardell,35,1,28,6,0
Bowie,20,U.S. House,4,,Over Votes,0,0,0,0,0
Bowie,20,U.S. House,4,,Under Votes,14,2,8,4,0
Bowie,20,Railroad Commissioner,,REP,Christi Craddick,164,5,117,41,1
Bowie,20,Railroad Commissioner,,DEM,Katherine Culbert,39,1,29,9,0
Bowie,20,Railroad Commissioner,,LIB,Hawk Dunlap,11,0,4,7,0
Bowie,20,Railroad Commissioner,,GRN,Eddie Espinoza,2,0,2,0,0
Bowie,20,Railroad Commissioner,,,Uncertified,1,0,0,1,0
Bowie,20,Railroad Commissioner,,,Richard McKibbin,0,0,0,0,0
Bowie,20,Railroad Commissioner,,,Not Assigned,0,0,0,0,0
Bowie,20,Railroad Commissioner,,,Over Votes,0,0,0,0,0
Bowie,20,Railroad Commissioner,,,Under Votes,12,2,8,2,0
Bowie,20,"Justice, Supreme Court, Pl 2",,REP,Jimmy Blacklock,180,5,125,49,1
Bowie,20,"Justice, Supreme Court, Pl 2",,DEM,DaSean Jones,36,1,28,7,0
Bowie,20,"Justice, Supreme Court, Pl 2",,,Over Votes,0,0,0,0,0
Bowie,20,"Justice, Supreme Court, Pl 2",,,Under Votes,13,2,8,3,0
Bowie,20,"Justice, Supreme Court, Pl 4",,REP,John Devine,180,5,124,50,1
Bowie,20,"Justice, Supreme Court, Pl 4",,DEM,Christine Vinh Weems,36,1,29,6,0
Bowie,20,"Justice, Supreme Court, Pl 4",,,Over Votes,0,0,0,0,0
Bowie,20,"Justice, Supreme Court, Pl 4",,,Under Votes,13,2,8,3,0
Bowie,20,"Justice, Supreme Court, Pl 6",,REP,Jane Bland,175,5,124,45,1
Bowie,20,"Justice, Supreme Court, Pl 6",,DEM,Bonnie Lee Goldstein,34,1,27,6,0
Bowie,20,"Justice, Supreme Court, Pl 6",,LIB,J. David Roberson,6,0,2,4,0
Bowie,20,"Justice, Supreme Court, Pl 6",,,Over Votes,0,0,0,0,0
Bowie,20,"Justice, Supreme Court, Pl 6",,,Under Votes,14,2,8,4,0
Bowie,20,"Presiding Judge, Ct of Crim App",,REP,David J. Schenck,178,5,124,48,1
Bowie,20,"Presiding Judge, Ct of Crim App",,DEM,Holly Taylor,36,1,29,6,0
Bowie,20,"Presiding Judge, Ct of Crim App",,,Over Votes,0,0,0,0,0
Bowie,20,"Presiding Judge, Ct of Crim App",,,Under Votes,15,2,8,5,0
Bowie,20,"Judge, Ct of Crim App, Pl 7",,REP,Gina Parker,179,5,125,48,1
Bowie,20,"Judge, Ct of Crim App, Pl 7",,DEM,Nancy Mulder,36,1,29,6,0
Bowie,20,"Judge, Ct of Crim App, Pl 7",,,Over Votes,0,0,0,0,0
Bowie,20,"Judge, Ct of Crim App, Pl 7",,,Under Votes,14,2,7,5,0
Bowie,20,"Judge, Ct of Crim App, Pl 8",,REP,Lee Finley,183,5,127,50,1
Bowie,20,"Judge, Ct of Crim App, Pl 8",,DEM,Chika Anyiam,32,1,26,5,0
Bowie,20,"Judge, Ct of Crim App, Pl 8",,,Over Votes,0,0,0,0,0
Bowie,20,"Judge, Ct of Crim App, Pl 8",,,Under Votes,14,2,8,4,0
Bowie,20,"Member, State BoE, Dist 12",,REP,Pam Little,182,7,126,48,1
Bowie,20,"Member, State BoE, Dist 12",,DEM,George King,34,1,27,6,0
Bowie,20,"Member, State BoE, Dist 12",,,Over Votes,0,0,0,0,0
Bowie,20,"Member, State BoE, Dist 12",,,Under Votes,13,0,8,5,0
Bowie,20,State Representative,1,REP,Gary VanDeaver,181,6,123,51,1
Bowie,20,State Representative,1,,Over Votes,0,0,0,0,0
Bowie,20,State Representative,1,,Under Votes,48,2,38,8,0
Bowie,20,"Justice, 6th Ct of App Dist, Pl 2",,REP,Jeff Rambin,182,5,126,50,1
Bowie,20,"Justice, 6th Ct of App Dist, Pl 2",,,Over Votes,0,0,0,0,0
Bowie,20,"Justice, 6th Ct of App Dist, Pl 2",,,Under Votes,47,3,35,9,0
Bowie,20,"Dist Judge, 5th Judicial Dist",,REP,Bill Miller,186,5,128,52,1
Bowie,20,"Dist Judge, 5th Judicial Dist",,,Over Votes,0,0,0,0,0
Bowie,20,"Dist Judge, 5th Judicial Dist",,,Under Votes,43,3,33,7,0
Bowie,20,"Dist Judge, 202nd Judicial Dist",,REP,John Tidwell,192,7,130,54,1
Bowie,20,"Dist Judge, 202nd Judicial Dist",,,Over Votes,0,0,0,0,0
Bowie,20,"Dist Judge, 202nd Judicial Dist",,,Under Votes,37,1,31,5,0
Bowie,20,Sheriff,,REP,Jeff Neal,191,5,133,52,1
Bowie,20,Sheriff,,,Over Votes,0,0,0,0,0
Bowie,20,Sheriff,,,Under Votes,38,3,28,7,0
Bowie,20,County Tax Assessor-Collector,,REP,Josh Davis,183,5,129,48,1
Bowie,20,County Tax Assessor-Collector,,,Over Votes,0,0,0,0,0
Bowie,20,County Tax Assessor-Collector,,,Under Votes,46,3,32,11,0
Bowie,20,County Commissioner Pct 3,,REP,James Strain,183,6,126,50,1
Bowie,20,County Commissioner Pct 3,,,Over Votes,0,0,0,0,0
Bowie,20,County Commissioner Pct 3,,,Under Votes,46,2,35,9,0
Bowie,20,Constable Precinct 3,,REP,Dillon Gardner,186,7,127,51,1
Bowie,20,Constable Precinct 3,,,Over Votes,0,0,0,0,0
Bowie,20,Constable Precinct 3,,,Under Votes,43,1,34,8,0
Bowie,20A,Registered Voters,,,,316,,,,
Bowie,20A,Ballots Cast,,,,150,8,93,49,0
Bowie,20A,Ballots Cast Blank,,,,0,0,0,0,0
Bowie,20A,President,,REP,Donald J. Trump,88,1,65,22,0
Bowie,20A,President,,DEM,Kamala D. Harris,61,7,27,27,0
Bowie,20A,President,,LIB,Chase Oliver,1,0,1,0,0
Bowie,20A,President,,GRN,Jill Stein,0,0,0,0,0
Bowie,20A,President,,,Claudia De la Cruz/Karina Garcia,0,0,0,0,0
Bowie,20A,President,,,Peter Sonski/Lauren Onak,0,0,0,0,0
Bowie,20A,President,,,Cornel West/Melina Abdullah,0,0,0,0,0
Bowie,20A,President,,,Uncertified,0,0,0,0,0
Bowie,20A,President,,,Shiva Ayyadurai/Crystal Ellis,0,0,0,0,0
Bowie,20A,President,,,Not Assigned,0,0,0,0,0
Bowie,20A,President,,,Over Votes,0,0,0,0,0
Bowie,20A,President,,,Under Votes,0,0,0,0,0
Bowie,20A,U.S. Senate,,REP,Ted Cruz,86,1,64,21,0
Bowie,20A,U.S. Senate,,DEM,Colin Allred,62,6,28,28,0
Bowie,20A,U.S. Senate,,LIB,Ted Brown,0,0,0,0,0
Bowie,20A,U.S. Senate,,,Tracy Andrus,0,0,0,0,0
Bowie,20A,U.S. Senate,,,Analisa Roche,0,0,0,0,0
Bowie,20A,U.S. Senate,,,Uncertified,0,0,0,0,0
Bowie,20A,U.S. Senate,,,Not Assigned,0,0,0,0,0
Bowie,20A,U.S. Senate,,,Over Votes,0,0,0,0,0
Bowie,20A,U.S. Senate,,,Under Votes,2,1,1,0,0
Bowie,20A,U.S. House,1,REP,Nathaniel Moran,94,3,65,26,0
Bowie,20A,U.S. House,1,,Over Votes,0,0,0,0,0
Bowie,20A,U.S. House,1,,Under Votes,56,5,28,23,0
Bowie,20A,Railroad Commissioner,,REP,Christi Craddick,78,1,57,20,0
Bowie,20A,Railroad Commissioner,,DEM,Katherine Culbert,56,5,27,24,0
Bowie,20A,Railroad Commissioner,,LIB,Hawk Dunlap,2,0,1,1,0
Bowie,20A,Railroad Commissioner,,GRN,Eddie Espinoza,3,0,3,0,0
