county,precinct,office,district,party,candidate,absentee,early_voting,election_day,votes
Bastrop,Precinct 1004,PROPOSITION G City of Bastrop,,,Against,22,570,112,704
Bastrop,Precinct 1005,PROPOSITION G City of Bastrop,,,For,29,233,35,297
Bastrop,Precinct 1005,PROPOSITION G City of Bastrop,,,Against,13,370,73,456
Bastrop,Precinct 1007,PROPOSITION G City of Bastrop,,,For,0,0,0,0
Bastrop,Precinct 1007,PROPOSITION G City of Bastrop,,,Against,0,0,0,0
Bastrop,Precinct 2010,PROPOSITION G City of Bastrop,,,For,5,130,28,163
Bastrop,Precinct 2010,PROPOSITION G City of Bastrop,,,Against,10,163,33,206
Bastrop,Precinct 2011,PROPOSITION G City of Bastrop,,,For,27,563,107,697
Bastrop,Precinct 2011,PROPOSITION G City of Bastrop,,,Against,25,769,221,1015
Bastrop,Precinct 3017,PROPOSITION G City of Bastrop,,,For,0,0,0,0
Bastrop,Precinct 3017,PROPOSITION G City of Bastrop,,,Against,0,0,0,0
Bastrop,Precinct 1001,PROPOSITION H City of Bastrop,,,For,7,154,29,190
Bastrop,Precinct 1001,PROPOSITION H City of Bastrop,,,Against,2,58,10,70
Bastrop,Precinct 1003,PROPOSITION H City of Bastrop,,,For,0,0,0,0
Bastrop,Precinct 1003,PROPOSITION H City of Bastrop,,,Against,0,0,0,0
Bastrop,Precinct 1004,PROPOSITION H City of Bastrop,,,For,51,792,138,981
Bastrop,Precinct 1004,PROPOSITION H City of Bastrop,,,Against,12,277,46,335
Bastrop,Precinct 1005,PROPOSITION H City of Bastrop,,,For,32,418,73,523
Bastrop,Precinct 1005,PROPOSITION H City of Bastrop,,,Against,9,153,26,188
Bastrop,Precinct 1007,PROPOSITION H City of Bastrop,,,For,0,0,0,0
Bastrop,Precinct 1007,PROPOSITION H City of Bastrop,,,Against,0,0,0,0
Bastrop,Precinct 2010,PROPOSITION H City of Bastrop,,,For,9,207,39,255
Bastrop,Precinct 2010,PROPOSITION H City of Bastrop,,,Against,4,70,18,92
Bastrop,Precinct 2011,PROPOSITION H City of Bastrop,,,For,43,984,228,1255
Bastrop,Precinct 2011,PROPOSITION H City of Bastrop,,,Against,8,272,79,359
Bastrop,Precinct 3017,PROPOSITION H City of Bastrop,,,For,0,0,0,0
Bastrop,Precinct 3017,PROPOSITION H City of Bastrop,,,Against,0,0,0,0
Bastrop,Precinct 1001,PROPOSITION I City of Bastrop,,,For,5,126,22,153
Bastrop,Precinct 1001,PROPOSITION I City of Bastrop,,,Against,4,92,18,114
Bastrop,Precinct 1003,PROPOSITION I City of Bastrop,,,For,0,0,0,0
Bastrop,Precinct 1003,PROPOSITION I City of Bastrop,,,Against,0,0,0,0
Bastrop,Precinct 1004,PROPOSITION I City of Bastrop,,,For,39,652,114,805
Bastrop,Precinct 1004,PROPOSITION I City of Bastrop,,,Against,23,425,68,516
Bastrop,Precinct 1005,PROPOSITION I City of Bastrop,,,For,32,332,58,422
Bastrop,Precinct 1005,PROPOSITION I City of Bastrop,,,Against,9,248,45,302
Bastrop,Precinct 1007,PROPOSITION I City of Bastrop,,,For,0,0,0,0
Bastrop,Precinct 1007,PROPOSITION I City of Bastrop,,,Against,0,0,0,0
Bastrop,Precinct 2010,PROPOSITION I City of Bastrop,,,For,13,170,31,214
Bastrop,Precinct 2010,PROPOSITION I City of Bastrop,,,Against,3,119,27,149
Bastrop,Precinct 2011,PROPOSITION I City of Bastrop,,,For,38,746,165,949
Bastrop,Precinct 2011,PROPOSITION I City of Bastrop,,,Against,12,523,151,686
Bastrop,Precinct 3017,PROPOSITION I City of Bastrop,,,For,0,0,0,0
Bastrop,Precinct 3017,PROPOSITION I City of Bastrop,,,Against,0,0,0,0
Bastrop,Precinct 1001,PROPOSITION J City of Bastrop,,,For,9,178,32,219
Bastrop,Precinct 1001,PROPOSITION J City of Bastrop,,,Against,0,32,7,39
Bastrop,Precinct 1003,PROPOSITION J City of Bastrop,,,For,0,0,0,0
Bastrop,Precinct 1003,PROPOSITION J City of Bastrop,,,Against,0,0,0,0
Bastrop,Precinct 1004,PROPOSITION J City of Bastrop,,,For,51,921,162,1134
Bastrop,Precinct 1004,PROPOSITION J City of Bastrop,,,Against,9,146,26,181
Bastrop,Precinct 1005,PROPOSITION J City of Bastrop,,,For,38,510,91,639
Bastrop,Precinct 1005,PROPOSITION J City of Bastrop,,,Against,2,74,9,85
Bastrop,Precinct 1007,PROPOSITION J City of Bastrop,,,For,0,0,0,0
Bastrop,Precinct 1007,PROPOSITION J City of Bastrop,,,Against,0,0,0,0
Bastrop,Precinct 2010,PROPOSITION J City of Bastrop,,,For,11,248,50,309
Bastrop,Precinct 2010,PROPOSITION J City of Bastrop,,,Against,5,35,7,47
Bastrop,Precinct 2011,PROPOSITION J City of Bastrop,,,For,47,1131,280,1458
Bastrop,Precinct 2011,PROPOSITION J City of Bastrop,,,Against,3,131,30,164
Bastrop,Precinct 3017,PROPOSITION J City of Bastrop,,,For,0,0,0,0
Bastrop,Precinct 3017,PROPOSITION J City of Bastrop,,,Against,0,0,0,0
Bastrop,Precinct 1001,PROPOSITION K City of Bastrop,,,For,7,158,31,196
Bastrop,Precinct 1001,PROPOSITION K City of Bastrop,,,Against,2,50,9,61
Bastrop,Precinct 1003,PROPOSITION K City of Bastrop,,,For,0,0,0,0
Bastrop,Precinct 1003,PROPOSITION K City of Bastrop,,,Against,0,0,0,0
Bastrop,Precinct 1004,PROPOSITION K City of Bastrop,,,For,41,751,145,937
Bastrop,Precinct 1004,PROPOSITION K City of Bastrop,,,Against,20,292,37,349
Bastrop,Precinct 1005,PROPOSITION K City of Bastrop,,,For,31,409,75,515
Bastrop,Precinct 1005,PROPOSITION K City of Bastrop,,,Against,9,160,21,190
Bastrop,Precinct 1007,PROPOSITION K City of Bastrop,,,For,0,0,0,0
Bastrop,Precinct 1007,PROPOSITION K City of Bastrop,,,Against,0,0,0,0
Bastrop,Precinct 2010,PROPOSITION K City of Bastrop,,,For,5,193,39,237
Bastrop,Precinct 2010,PROPOSITION K City of Bastrop,,,Against,9,90,16,115
Bastrop,Precinct 2011,PROPOSITION K City of Bastrop,,,For,35,928,224,1187
Bastrop,Precinct 2011,PROPOSITION K City of Bastrop,,,Against,16,302,74,392
Bastrop,Precinct 3017,PROPOSITION K City of Bastrop,,,For,0,0,0,0
Bastrop,Precinct 3017,PROPOSITION K City of Bastrop,,,Against,0,0,0,0
Bastrop,Precinct 1001,PROPOSITION L City of Bastrop,,,For,3,99,17,119
Bastrop,Precinct 1001,PROPOSITION L City of Bastrop,,,Against,6,127,23,156
Bastrop,Precinct 1003,PROPOSITION L City of Bastrop,,,For,0,0,0,0
Bastrop,Precinct 1003,PROPOSITION L City of Bastrop,,,Against,0,0,0,0
Bastrop,Precinct 1004,PROPOSITION L City of Bastrop,,,For,25,415,77,517
Bastrop,Precinct 1004,PROPOSITION L City of Bastrop,,,Against,39,688,118,845
Bastrop,Precinct 1005,PROPOSITION L City of Bastrop,,,For,23,238,41,302
Bastrop,Precinct 1005,PROPOSITION L City of Bastrop,,,Against,20,354,68,442
Bastrop,Precinct 1007,PROPOSITION L City of Bastrop,,,For,0,0,0,0
Bastrop,Precinct 1007,PROPOSITION L City of Bastrop,,,Against,0,0,0,0
Bastrop,Precinct 2010,PROPOSITION L City of Bastrop,,,For,4,96,24,124
Bastrop,Precinct 2010,PROPOSITION L City of Bastrop,,,Against,11,197,35,243
Bastrop,Precinct 2011,PROPOSITION L City of Bastrop,,,For,16,457,130,603
Bastrop,Precinct 2011,PROPOSITION L City of Bastrop,,,Against,35,859,192,1086
Bastrop,Precinct 3017,PROPOSITION L City of Bastrop,,,For,0,0,0,0
Bastrop,Precinct 3017,PROPOSITION L City of Bastrop,,,Against,0,0,0,0
Bastrop,Precinct 1001,PROPOSITION M City of Bastrop,,,For,7,164,29,200
Bastrop,Precinct 1001,PROPOSITION M City of Bastrop,,,Against,2,66,13,81
Bastrop,Precinct 1003,PROPOSITION M City of Bastrop,,,For,0,0,0,0
Bastrop,Precinct 1003,PROPOSITION M City of Bastrop,,,Against,0,0,0,0
Bastrop,Precinct 1004,PROPOSITION M City of Bastrop,,,For,43,786,148,977
Bastrop,Precinct 1004,PROPOSITION M City of Bastrop,,,Against,20,345,55,420
Bastrop,Precinct 1005,PROPOSITION M City of Bastrop,,,For,30,410,84,524
Bastrop,Precinct 1005,PROPOSITION M City of Bastrop,,,Against,10,200,32,242
Bastrop,Precinct 1007,PROPOSITION M City of Bastrop,,,For,0,0,0,0
Bastrop,Precinct 1007,PROPOSITION M City of Bastrop,,,Against,0,0,0,0
Bastrop,Precinct 2010,PROPOSITION M City of Bastrop,,,For,6,210,47,263
Bastrop,Precinct 2010,PROPOSITION M City of Bastrop,,,Against,9,95,15,119
Bastrop,Precinct 2011,PROPOSITION M City of Bastrop,,,For,29,956,255,1240
Bastrop,Precinct 2011,PROPOSITION M City of Bastrop,,,Against,22,414,89,525
Bastrop,Precinct 3017,PROPOSITION M City of Bastrop,,,For,0,0,0,0
Bastrop,Precinct 3017,PROPOSITION M City of Bastrop,,,Against,0,0,0,0
